problem_set,question_id,time_segment,text,startTimestamp,endTimestamp,speaker,speaker_#,actual_segment,pred_segment,actual_question_id,pred_question_id
,,,"Okay, okay, we'll quickly run through this slide, and then we'll get stuck into the actual test.",2023-02-16T01:05:39.920-08:00,2023-02-16T01:05:45.600-08:00,tutor,tutor,1,,,
,,,So,2023-02-16T01:05:46.800-08:00,2023-02-16T01:05:47.820-08:00,tutor,tutor,1,,,
,,,"okay, let's hear one word from everyone to describe how you're feeling right now.",2023-02-16T01:05:50.750-08:00,2023-02-16T01:05:55.540-08:00,tutor,tutor,1,,,
,,,"Do you want to get first, Leo.",2023-02-16T01:05:58.330-08:00,2023-02-16T01:06:00.110-08:00,tutor,tutor,1,,,
,,,I don't know it's probably tired to be honest.,2023-02-16T01:06:03.360-08:00,2023-02-16T01:06:06.950-08:00,student,student A,1,,,
,,,"Got it? Yeah. Fair enough, Sydney.",2023-02-16T01:06:07.390-08:00,2023-02-16T01:06:10.300-08:00,tutor,tutor,1,,,
,,,I was gonna say the same thing.,2023-02-16T01:06:11.280-08:00,2023-02-16T01:06:13.190-08:00,student,student B,1,,,
,,,Yeah. And J:,2023-02-16T01:06:14.090-08:00,2023-02-16T01:06:15.690-08:00,tutor,tutor,1,,,
,,,can you hear me.,2023-02-16T01:06:18.590-08:00,2023-02-16T01:06:19.540-08:00,student,student C,1,,,
,,,Yeah.,2023-02-16T01:06:19.900-08:00,2023-02-16T01:06:20.610-08:00,tutor,tutor,1,,,
,,,I forgot what the other 2 said. But,2023-02-16T01:06:22.480-08:00,2023-02-16T01:06:24.680-08:00,tutor,tutor,1,,,
,,,all very normal. How do you hope that changes? Yeah.,2023-02-16T01:06:29.830-08:00,2023-02-16T01:06:35.990-08:00,tutor,tutor,1,,,
,,,"you know, do you guys just want to answer that. How do you hope?",2023-02-16T01:06:36.520-08:00,2023-02-16T01:06:39.670-08:00,tutor,tutor,1,,,
,,,I guess? Stop being tired?,2023-02-16T01:06:40.310-08:00,2023-02-16T01:06:42.180-08:00,tutor,tutor,1,,,
,,,Yeah.,2023-02-16T01:06:43.880-08:00,2023-02-16T01:06:44.700-08:00,tutor,tutor,1,,,
,,,Okay. So we're going to do today. We're going to review some testing tips and then go through some talk to a group practice. With that. We might just go straight onto the test cause,2023-02-16T01:06:47.640-08:00,2023-02-16T01:06:59.090-08:00,tutor,tutor,1,,,
,,,we've covered all the,2023-02-16T01:06:59.840-08:00,2023-02-16T01:07:02.610-08:00,tutor,tutor,1,,,
,,,yeah. We covered the whole test from last time.,2023-02-16T01:07:02.850-08:00,2023-02-16T01:07:05.220-08:00,tutor,tutor,1,,,
,,,And yeah.,2023-02-16T01:07:05.730-08:00,2023-02-16T01:07:07.660-08:00,tutor,tutor,1,,,
,,,"okay, that's if there is.",2023-02-16T01:07:08.640-08:00,2023-02-16T01:07:10.860-08:00,tutor,tutor,1,,,
,,,"Okay, I'll just pull up the",2023-02-16T01:07:16.170-08:00,2023-02-16T01:07:18.200-08:00,tutor,tutor,1,,,
,,,testing tips like that,2023-02-16T01:07:19.620-08:00,2023-02-16T01:07:21.880-08:00,tutor,tutor,1,,,
,,,for that.,2023-02-16T01:07:22.920-08:00,2023-02-16T01:07:23.860-08:00,tutor,tutor,1,,,
,,,Okay.,2023-02-16T01:08:00.740-08:00,2023-02-16T01:08:01.500-08:00,tutor,tutor,1,,,
,,,"yeah, this is just a slide with some tips about how to.",2023-02-16T01:08:04.850-08:00,2023-02-16T01:08:09.980-08:00,tutor,tutor,1,,,
,,,"Actually, I guess, like to tackle the assessment when you're sitting it back.",2023-02-16T01:08:10.250-08:00,2023-02-16T01:08:15.380-08:00,tutor,tutor,1,,,
,,,"Yeah, for the real time.",2023-02-16T01:08:15.410-08:00,2023-02-16T01:08:19.250-08:00,tutor,tutor,1,,,
,,,So yeah. Section a: we maximizing possible points.,2023-02-16T01:08:37.130-08:00,2023-02-16T01:08:40.700-08:00,tutor,tutor,1,,,
,,,"This is a penalty on the sat. So yeah, if you have no idea what a question is, just",2023-02-16T01:08:41.360-08:00,2023-02-16T01:08:46.800-08:00,tutor,tutor,1,,,
,,,"yeah, put down an option guess, especially for the multi choice. Sure answer might be a bit harder to guess. But",2023-02-16T01:08:46.980-08:00,2023-02-16T01:08:53.290-08:00,tutor,tutor,1,,,
,,,"just put down a number, anyway. Just yeah.",2023-02-16T01:08:53.490-08:00,2023-02-16T01:08:56.170-08:00,tutor,tutor,1,,,
,,,and this lot chance that you get it.,2023-02-16T01:08:56.380-08:00,2023-02-16T01:08:58.210-08:00,tutor,tutor,1,,,
,,,Guess the same letter each time. I probably wouldn't do that. To be honest.,2023-02-16T01:08:58.740-08:00,2023-02-16T01:09:03.760-08:00,tutor,tutor,1,,,
,,,"I would say. because usually with these questions. You can eliminate maybe one or 2 0ptions, and then once you eliminate those options, kinda",2023-02-16T01:09:04.260-08:00,2023-02-16T01:09:13.130-08:00,tutor,tutor,1,,,
,,,"yeah, look at the ones you have left, and then choose from there, so I wouldn't really recommend choosing the same letter every time, just because most of the time you can't eliminate at least one or 2",2023-02-16T01:09:13.140-08:00,2023-02-16T01:09:23.350-08:00,tutor,tutor,1,,,
,,,like choices.,2023-02-16T01:09:24.940-08:00,2023-02-16T01:09:26.130-08:00,tutor,tutor,1,,,
,,,Yeah. So go,2023-02-16T01:09:27.770-08:00,2023-02-16T01:09:29.780-08:00,tutor,tutor,1,,,
,,,do the test from like start. And but when you come across a question that you kinda don't really know where to stop or like immediately you're like.,2023-02-16T01:09:30.530-08:00,2023-02-16T01:09:38.570-08:00,tutor,tutor,1,,,
,,,"I don't really know how to do this. Yeah, just skip it, and then",2023-02-16T01:09:39.110-08:00,2023-02-16T01:09:44.930-08:00,tutor,tutor,1,,,
,,,"keep on going. And then once you've actually reached the end of the test. If you have a bit of time left, you yeah, go back to the questions. You couldn't do it first.",2023-02-16T01:09:45.310-08:00,2023-02-16T01:09:52.830-08:00,tutor,tutor,1,,,
,,,"and I get those another go, because sometimes, actually, if you go through the entire test.",2023-02-16T01:09:53.100-08:00,2023-02-16T01:09:57.800-08:00,tutor,tutor,1,,,
,,,"there'll be stuff that comes up, though, I guess, like Spark, an idea that'll help you with like a question you skip before. So yeah, that's a really good strategy.",2023-02-16T01:09:57.900-08:00,2023-02-16T01:10:07.120-08:00,tutor,tutor,1,,,
,,,"Yeah. So like I was saying, do the easier questions.",2023-02-16T01:10:08.850-08:00,2023-02-16T01:10:12.640-08:00,tutor,tutor,1,,,
,,,"The easy questions are usually going to be towards the start. Just boost. It gets hard over over the course of the test, and then towards and all the short on. So that's like typically the hardest.",2023-02-16T01:10:13.210-08:00,2023-02-16T01:10:23.720-08:00,tutor,tutor,1,,,
,,,"And then now we want to minimize those points. So yeah, this while I was talking about what you want to eliminate the answers that we",2023-02-16T01:10:25.340-08:00,2023-02-16T01:10:32.540-08:00,tutor,tutor,1,,,
,,,"kind of already know that a wrong that, like just have that transparent right?",2023-02-16T01:10:32.850-08:00,2023-02-16T01:10:37.740-08:00,tutor,tutor,1,,,
,,,"Yeah, Don't rush through it too much like it's obviously good to be fast and have time left over, so you can check it can go back to questions. But yeah, just make sure you read the question underlying. I'd like to always write down the equation if there's something there, just because even if it's there like on the",2023-02-16T01:10:39.260-08:00,2023-02-16T01:10:56.740-08:00,tutor,tutor,1,,,
,,,"online, I think, yeah, it'll be digital. I always like to write it down just because it's easier for me to yeah interpret it and see where to go from there and then double check the question. And",2023-02-16T01:10:57.340-08:00,2023-02-16T01:11:10.750-08:00,tutor,tutor,1,,,
,,,"yeah, just ensure you'll actually answering the question",2023-02-16T01:11:11.230-08:00,2023-02-16T01:11:14.270-08:00,tutor,tutor,1,,,
,,,"Yeah to your working out, even though obviously it's not marked it' Be like very easy for you to follow your steps and see if you like.",2023-02-16T01:11:15.840-08:00,2023-02-16T01:11:25.020-08:00,tutor,tutor,1,,,
,,,"Yeah. Made it er especially if you do this work. And then you get to the end, and you'll answer that you get isn't like one of the options which can be yeah, quite frustrating. But if you have all your steps laid out really neatly, you can then go back and just find that place where you kind of slipped up",2023-02-16T01:11:25.150-08:00,2023-02-16T01:11:41.610-08:00,tutor,tutor,1,,,
,,,"effective preparation. So let's a practice. Yeah, you guys are already doing great just being here. So",2023-02-16T01:11:43.190-08:00,2023-02-16T01:11:51.520-08:00,tutor,tutor,1,,,
,,,"yeah, that's really good. But I guess other than that, just keep on us, especially as we get closer to the actual test day. Just keep on doing full test with the a rating section as well, of course.",2023-02-16T01:11:51.870-08:00,2023-02-16T01:12:02.900-08:00,tutor,tutor,1,,,
,,,"And yeah, just go through that one by one, and then once you get questions wrong at the end of it.",2023-02-16T01:12:03.010-08:00,2023-02-16T01:12:08.190-08:00,tutor,tutor,1,,,
,,,"Go back, have a look through it, and most of the time, especially in Khan Academy. They'll actually have like explanation. So right through those carefully",2023-02-16T01:12:08.380-08:00,2023-02-16T01:12:16.800-08:00,tutor,tutor,1,,,
,,,"and see, yeah, what do you need",2023-02-16T01:12:17.260-08:00,2023-02-16T01:12:19.830-08:00,tutor,tutor,1,,,
,,,to what? I,2023-02-16T01:12:19.860-08:00,2023-02-16T01:12:21.220-08:00,tutor,tutor,1,,,
,,,"Yeah, Make sure the basics are good. So, especially in math. These are like the main areas, linear equations, inequalities, ratios and",2023-02-16T01:12:22.420-08:00,2023-02-16T01:12:31.330-08:00,tutor,tutor,1,,,
,,,like interpreting tables and graphs. That's also pretty important.,2023-02-16T01:12:32.060-08:00,2023-02-16T01:12:36.200-08:00,tutor,tutor,1,,,
,,,Does everyone know all these formulas?,2023-02-16T01:12:38.460-08:00,2023-02-16T01:12:40.740-08:00,tutor,tutor,1,,,
,,,"Yeah, okay, cool.",2023-02-16T01:12:44.080-08:00,2023-02-16T01:12:45.800-08:00,tutor,tutor,1,,,
,,,"Because, yeah, the S. It doesn't really come with any formulas like a full machine. There is. I think there is a shape, but that's mostly like full volumes, and so series of like different shapes. But yeah, make sure you",2023-02-16T01:12:45.830-08:00,2023-02-16T01:12:59.840-08:00,tutor,tutor,1,,,
,,,"know how to use these full form is, and make sure you remember them. So you can use them on the day, because that will like at least one of those will most likely come up.",2023-02-16T01:13:00.290-08:00,2023-02-16T01:13:08.270-08:00,tutor,tutor,1,,,
,,,"Okay, yeah, that's the end of this?",2023-02-16T01:13:12.530-08:00,2023-02-16T01:13:15.200-08:00,tutor,tutor,1,,,
,,,Okay? So so everyone's done the practice test a 2. Is that right?,2023-02-16T01:13:16.330-08:00,2023-02-16T01:13:24.000-08:00,tutor,tutor,1,,,
,,,"Perfect? Okay. let's have a look for that. Now, then.",2023-02-16T01:13:26.450-08:00,2023-02-16T01:13:30.590-08:00,tutor,tutor,1,,,
,,,"yeah, can everyone say that what will.",2023-02-16T01:13:41.320-08:00,2023-02-16T01:13:43.730-08:00,tutor,tutor,1,,,
,,,Okay?,2023-02-16T01:13:46.970-08:00,2023-02-16T01:13:47.750-08:00,tutor,tutor,1,,,
,,,Okay?,2023-02-16T01:13:59.280-08:00,2023-02-16T01:14:00.890-08:00,tutor,tutor,1,,,
,,,"0 0kay, it seems like everyone went pretty well. So wow, okay, that's really good. We'll go through question for quickly. If you guys could just have the questions up on your screen as well just on the side, so you can follow along and",2023-02-16T01:14:01.940-08:00,2023-02-16T01:14:19.060-08:00,tutor,tutor,1,,,
,,,"probably have a piece of it or something, if you want to do any work, you know, but otherwise it's fine to just yeah watch along watching Fuller. Well. so we have this question.",2023-02-16T01:14:19.190-08:00,2023-02-16T01:14:30.100-08:00,tutor,tutor,1,,,
,4.0,1.0,Root X squared,2023-02-16T01:14:30.600-08:00,2023-02-16T01:14:32.360-08:00,tutor,tutor,2,,4.0,
,,,"is equal to X, And we want to say which of these values of X is not a solution to the equation above. So",2023-02-16T01:14:32.590-08:00,2023-02-16T01:14:41.990-08:00,tutor,tutor,2,,4.0,
,,,"which of the phone numbers. Okay, so really, with these, with these 4 0ptions.",2023-02-16T01:14:44.680-08:00,2023-02-16T01:14:49.280-08:00,tutor,tutor,2,,4.0,
,,,"I think, yeah, the easiest way to just to really try each of them out. So let's do Minus 4 fifths. minus 4 squared square root is equal to minus 4",2023-02-16T01:14:50.930-08:00,2023-02-16T01:14:59.240-08:00,tutor,tutor,2,,4.0,
,,,"minus 4 squared. That's going to give us 16, and the square root of that is equal t0 4 0kay.",2023-02-16T01:14:59.620-08:00,2023-02-16T01:15:05.050-08:00,tutor,tutor,2,,4.0,
,,,but that is not equal to minus 4. So,2023-02-16T01:15:05.260-08:00,2023-02-16T01:15:08.030-08:00,tutor,tutor,2,,4.0,
,,,"yeah, I guess we already have our answer, but we. i'll recommend just quickly checking the others as well. Just in case looking at B. We have root 0 squared. Is it because there are a good there? That's fine.",2023-02-16T01:15:08.150-08:00,2023-02-16T01:15:21.200-08:00,tutor,tutor,2,,4.0,
,,,say,2023-02-16T01:15:21.380-08:00,2023-02-16T01:15:22.800-08:00,tutor,tutor,2,,4.0,
,,,root. One squared is one that's a cool. So all good there,2023-02-16T01:15:22.840-08:00,2023-02-16T01:15:27.710-08:00,tutor,tutor,2,,4.0,
,,,and then they,2023-02-16T01:15:28.380-08:00,2023-02-16T01:15:29.540-08:00,tutor,tutor,2,,4.0,
,,,"3 squared 3. This is the square root of 9, which is equal t0 3. So",2023-02-16T01:15:29.600-08:00,2023-02-16T01:15:36.300-08:00,tutor,tutor,2,,4.0,
,,,"that's all good. So the answer is in this case, and that's really just because of the negative sign. because obviously you're not gonna get a negative on. Say, if you square root something.",2023-02-16T01:15:36.500-08:00,2023-02-16T01:15:47.720-08:00,tutor,tutor,2,,4.0,
,,,"So yeah, does that make sense for everyone?",2023-02-16T01:15:48.950-08:00,2023-02-16T01:15:52.380-08:00,tutor,tutor,2,,4.0,
,,,"Okay. Okay. So are there any questions from this that you guys want to go through because I think. yeah, every other question, all of you go to correct. But just in case, like one of you guessed on something",2023-02-16T01:15:55.260-08:00,2023-02-16T01:16:08.720-08:00,tutor,tutor,2,,4.0,
,,,"gonna just yeah, say which question, and we can quickly run through it.",2023-02-16T01:16:09.000-08:00,2023-02-16T01:16:13.510-08:00,tutor,tutor,2,,4.0,
,,,But,2023-02-16T01:16:15.730-08:00,2023-02-16T01:16:16.920-08:00,tutor,tutor,2,,4.0,
,,,"otherwise, just like, give me a thumbs up. If",2023-02-16T01:16:17.020-08:00,2023-02-16T01:16:19.830-08:00,tutor,tutor,2,,4.0,
,,,"yeah, you will find with the rest of the text.",2023-02-16T01:16:20.030-08:00,2023-02-16T01:16:22.140-08:00,tutor,tutor,2,,4.0,
,10.0,1.0,"Yeah. Question: 10, Sure.",2023-02-16T01:16:37.810-08:00,2023-02-16T01:16:40.970-08:00,tutor,tutor,3,,10.0,
,,,"Okay. So question 10, says",2023-02-16T01:16:42.750-08:00,2023-02-16T01:16:45.610-08:00,tutor,tutor,3,,10.0,
,,,"Washington High School, randomly. So like freshman and so forth. And it's any students for survey.",2023-02-16T01:16:45.990-08:00,2023-02-16T01:16:51.410-08:00,tutor,tutor,3,,10.0,
,,,"Okay, of the students selected one for what freshmen. So when we're talking questions like this, especially, where do you Ones definitely definitely right down like the key details, like here we have a quarter of a freshman.",2023-02-16T01:16:52.510-08:00,2023-02-16T01:17:05.560-08:00,tutor,tutor,3,,10.0,
,,,a third with soft moves.,2023-02-16T01:17:08.220-08:00,2023-02-16T01:17:10.620-08:00,tutor,tutor,3,,10.0,
,,,and then half of the remain remaining selected students with juniors.,2023-02-16T01:17:12.020-08:00,2023-02-16T01:17:16.040-08:00,tutor,tutor,3,,10.0,
,,,Okay. So,2023-02-16T01:17:16.370-08:00,2023-02-16T01:17:18.760-08:00,tutor,tutor,3,,10.0,
,,,so I can.,2023-02-16T01:17:22.190-08:00,2023-02-16T01:17:23.790-08:00,tutor,tutor,3,,10.0,
,,,We're told that if 336. You don't just for a survey in total.,2023-02-16T01:17:23.830-08:00,2023-02-16T01:17:28.980-08:00,tutor,tutor,3,,10.0,
,,,"maybe 7. Yeah, no problem. D0 7 draft this one.",2023-02-16T01:17:30.280-08:00,2023-02-16T01:17:33.720-08:00,tutor,tutor,3,,10.0,
,,,Okay. So we have this.,2023-02-16T01:17:33.900-08:00,2023-02-16T01:17:35.830-08:00,tutor,tutor,3,,10.0,
,,,"So firstly, does anyone have any ideas about what we should do first year",2023-02-16T01:17:36.240-08:00,2023-02-16T01:17:42.390-08:00,tutor,tutor,3,,10.0,
,,,"just on me? And yeah, set it if you.",2023-02-16T01:17:46.710-08:00,2023-02-16T01:17:49.880-08:00,tutor,tutor,3,,10.0,
,,,"I just like, plug them into my calculator",2023-02-16T01:17:53.970-08:00,2023-02-16T01:17:56.360-08:00,student,student A,3,,10.0,
,,,"like the freshman, the sophomore first.",2023-02-16T01:17:57.010-08:00,2023-02-16T01:17:59.620-08:00,student,student A,3,,10.0,
,,,"Yeah, that's good. So yeah, I seen you just took a quarter of 3 3 6,",2023-02-16T01:18:00.050-08:00,2023-02-16T01:18:05.630-08:00,tutor,tutor,3,,10.0,
,,,and,2023-02-16T01:18:11.820-08:00,2023-02-16T01:18:12.950-08:00,tutor,tutor,3,,10.0,
,,,"gives us 84, and then a third of 3 3 6, it is one out. 2. Okay.",2023-02-16T01:18:14.160-08:00,2023-02-16T01:18:22.370-08:00,tutor,tutor,3,,10.0,
,,,"So now we're gonna want to add these together, because what we're told here is that half of the remaining are.",2023-02-16T01:18:22.450-08:00,2023-02-16T01:18:29.230-08:00,tutor,tutor,3,,10.0,
,,,So we need to know how many people actually remaining in order to admit that.,2023-02-16T01:18:31.060-08:00,2023-02-16T01:18:35.660-08:00,tutor,tutor,3,,10.0,
,,,"So a 4 plus 1 1 2 1 9 6, So that's how many a sophomores and freshman. So then we d0 3 3 6, minus 1 9 6,",2023-02-16T01:18:35.839-08:00,2023-02-16T01:18:46.829-08:00,tutor,tutor,3,,10.0,
,,,and that gives us 140. So we know this is the amount of remaining.,2023-02-16T01:18:51.240-08:00,2023-02-16T01:18:54.720-08:00,tutor,tutor,3,,10.0,
,,,So now we know half of this remaining is s0 70 0f juniors.,2023-02-16T01:18:55.230-08:00,2023-02-16T01:19:00.300-08:00,tutor,tutor,3,,10.0,
,,,so can anyone tell me how many scenes are left them?,2023-02-16T01:19:00.730-08:00,2023-02-16T01:19:04.420-08:00,tutor,tutor,3,,10.0,
,,,"If we had 1 40, and then half for juniors.",2023-02-16T01:19:04.670-08:00,2023-02-16T01:19:07.980-08:00,tutor,tutor,3,,10.0,
,,,70 seniors.,2023-02-16T01:19:10.970-08:00,2023-02-16T01:19:12.410-08:00,student,student C,3,,10.0,
,,,"And then. Now look in the options. We say that day 70 is an option. So yeah, they would be on stuff for this question.",2023-02-16T01:19:15.670-08:00,2023-02-16T01:19:22.270-08:00,tutor,tutor,3,,10.0,
,,,Is that okay?,2023-02-16T01:19:22.960-08:00,2023-02-16T01:19:24.060-08:00,tutor,tutor,3,,10.0,
,7.0,1.0,Cool? Okay. And then now Question: 7.,2023-02-16T01:19:26.920-08:00,2023-02-16T01:19:31.250-08:00,tutor,tutor,4,,7.0,
,,,Okay. So what gives them a figure?,2023-02-16T01:19:36.730-08:00,2023-02-16T01:19:39.330-08:00,tutor,tutor,4,,7.0,
,,,Thanks. Hmm.,2023-02-16T01:19:52.890-08:00,2023-02-16T01:19:55.390-08:00,tutor,tutor,4,,7.0,
,,,Setting 3.,2023-02-16T01:19:56.030-08:00,2023-02-16T01:19:57.520-08:00,tutor,tutor,4,,7.0,
,,,And,2023-02-16T01:19:57.720-08:00,2023-02-16T01:19:58.420-08:00,tutor,tutor,4,,7.0,
,,,we're talking about. We're told in the figure about that,2023-02-16T01:20:05.510-08:00,2023-02-16T01:20:11.310-08:00,tutor,tutor,4,,7.0,
,,,if X is equal t0 100. So we're given this. If definitely label it straight away. What is the value of one? Okay. So,2023-02-16T01:20:11.550-08:00,2023-02-16T01:20:20.130-08:00,tutor,tutor,4,,7.0,
,,,"yeah, when we have something like this, we want to say, what can we? What counts straight away from",2023-02-16T01:20:21.340-08:00,2023-02-16T01:20:25.580-08:00,tutor,tutor,4,,7.0,
,,,what would give them?,2023-02-16T01:20:26.710-08:00,2023-02-16T01:20:28.070-08:00,tutor,tutor,4,,7.0,
,,,And one of the key properties. To remember in this case is that the annual sum of a triangle is always going to be 180 degrees. So in this triangle.,2023-02-16T01:20:28.240-08:00,2023-02-16T01:20:37.240-08:00,tutor,tutor,4,,7.0,
,,,"this one ABC. We see that we already have 1 20 degrees, which means that this loss angle must be 60 degrees.",2023-02-16T01:20:38.120-08:00,2023-02-16T01:20:46.320-08:00,tutor,tutor,4,,7.0,
,,,and then out here.,2023-02-16T01:20:46.630-08:00,2023-02-16T01:20:47.870-08:00,tutor,tutor,4,,7.0,
,,,We're gonna want to use the I guess property where vertically offset angles are equal.,2023-02-16T01:20:48.030-08:00,2023-02-16T01:20:53.710-08:00,tutor,tutor,4,,7.0,
,,,and those days a vertically offset. That means this is als0 60.,2023-02-16T01:20:53.780-08:00,2023-02-16T01:20:56.820-08:00,tutor,tutor,4,,7.0,
,,,And because we have 40 here and 60 here. That's a 100.,2023-02-16T01:20:57.660-08:00,2023-02-16T01:21:01.290-08:00,tutor,tutor,4,,7.0,
,,,1 80 minus 100 is going to give us 80. So right here. so that means Y is equal t0 80 degrees and look in the options that gives us. See as that correct?,2023-02-16T01:21:01.480-08:00,2023-02-16T01:21:12.490-08:00,tutor,tutor,4,,7.0,
,,,Does that make sense,2023-02-16T01:21:13.610-08:00,2023-02-16T01:21:14.700-08:00,tutor,tutor,4,,7.0,
,,,correct? Okay.,2023-02-16T01:21:16.640-08:00,2023-02-16T01:21:17.890-08:00,tutor,tutor,4,,7.0,
,,,Are there any other questions for this test.,2023-02-16T01:21:19.760-08:00,2023-02-16T01:21:22.560-08:00,tutor,tutor,4,,7.0,
,,,"Okay. Okay. Oh, good. So",2023-02-16T01:21:28.380-08:00,2023-02-16T01:21:32.410-08:00,tutor,tutor,4,,7.0,
,,1.0,"okay, we went through that.",2023-02-16T01:21:32.870-08:00,2023-02-16T01:21:36.790-08:00,tutor,tutor,5,,,
,,,So I guess. Now i'll just let you guys have a go at the third practice assessment.,2023-02-16T01:21:37.070-08:00,2023-02-16T01:21:42.220-08:00,tutor,tutor,5,,,
,,,So do you guys want to pull that up on your page now and then? I'll get a time off. And,2023-02-16T01:21:43.740-08:00,2023-02-16T01:21:49.140-08:00,tutor,tutor,5,,,
,,,"yeah, we'll go through that we should have enough time. Yeah, we'll go through that",2023-02-16T01:21:50.940-08:00,2023-02-16T01:21:56.430-08:00,tutor,tutor,5,,,
,,,"once you guys complain, though. So",2023-02-16T01:21:56.450-08:00,2023-02-16T01:22:00.310-08:00,tutor,tutor,5,,,
,,,"yeah, practice test a.",2023-02-16T01:22:12.790-08:00,2023-02-16T01:22:16.280-08:00,tutor,tutor,5,,,
,,,So,2023-02-16T01:22:17.620-08:00,2023-02-16T01:22:18.860-08:00,tutor,tutor,5,,,
,,,okay. S0 20 min,2023-02-16T01:22:28.070-08:00,2023-02-16T01:22:29.990-08:00,tutor,tutor,5,,,
,,,Is everyone ready to stop that. Have you guys found with that?,2023-02-16T01:22:39.110-08:00,2023-02-16T01:22:43.420-08:00,tutor,tutor,5,,,
,,,Yeah. J. Is ready.,2023-02-16T01:22:46.270-08:00,2023-02-16T01:22:49.050-08:00,tutor,tutor,5,,,
,,,Let me just,2023-02-16T01:22:58.530-08:00,2023-02-16T01:22:59.670-08:00,tutor,tutor,5,,,
,,,service.,2023-02-16T01:22:59.990-08:00,2023-02-16T01:23:01.520-08:00,tutor,tutor,5,,,
,,,"Yeah, it's not really working. You guys can just get started. And then. yeah, best of luck.",2023-02-16T01:23:07.010-08:00,2023-02-16T01:23:14.420-08:00,tutor,tutor,5,,,
,,,"don't worry. If there's any questions come to, we just g0 0ver it straight off to that. And yeah, good luck.",2023-02-16T01:23:15.020-08:00,2023-02-16T01:23:19.980-08:00,tutor,tutor,5,,,
,,,"Okay, that's time. Is everyone done.",2023-02-16T01:42:24.920-08:00,2023-02-16T01:42:28.010-08:00,tutor,tutor,5,,,
,,,How did how did you guys find that doing the first journey? How did you find that test?,2023-02-16T01:42:33.620-08:00,2023-02-16T01:42:38.320-08:00,tutor,tutor,5,,,
,,,Pardon me.,2023-02-16T01:42:43.770-08:00,2023-02-16T01:42:44.540-08:00,student,student C,5,,,
