problem_set,question_id,time_segment,text,startTimestamp,endTimestamp,speaker,speaker_#,actual_segment,pred_segment,actual_question_id,pred_question_id
,,,"in the original equation, and then you have to cross check. Because",2023-02-17T15:20:08.750+00:00,2023-02-17T15:20:13.020+00:00,tutor,tutor,2,,-1.0,
,,,and these questions s0 0ftentimes only one of the answer is right.,2023-02-17T15:20:13.180+00:00,2023-02-17T15:20:19.480+00:00,tutor,tutor,2,,-1.0,
,,,"Okay, let's",2023-02-17T15:20:25.850+00:00,2023-02-17T15:20:26.930+00:00,tutor,tutor,2,,-1.0,
,-1.0,1.0,Let's do another example,2023-02-17T15:20:33.740+00:00,2023-02-17T15:20:35.510+00:00,tutor,tutor,3,,-1.0,
,,,at stake.,2023-02-17T15:21:01.010+00:00,2023-02-17T15:21:02.160+00:00,tutor,tutor,3,,-1.0,
,,,Root of X squared.,2023-02-17T15:21:02.220+00:00,2023-02-17T15:21:04.700+00:00,tutor,tutor,3,,-1.0,
,,,It's equal to X.,2023-02-17T15:21:05.520+00:00,2023-02-17T15:21:07.260+00:00,tutor,tutor,3,,-1.0,
,,,What will be the solution?,2023-02-17T15:21:14.240+00:00,2023-02-17T15:21:15.740+00:00,tutor,tutor,3,,-1.0,
,,,Sorry. 1 1 s.,2023-02-17T15:21:21.800+00:00,2023-02-17T15:21:23.990+00:00,tutor,tutor,3,,-1.0,
,,,I think I've given the question now.,2023-02-17T15:21:26.060+00:00,2023-02-17T15:21:27.930+00:00,tutor,tutor,3,,-1.0,
,,,Root of X squared is equal to,2023-02-17T15:21:41.670+00:00,2023-02-17T15:21:43.890+00:00,tutor,tutor,3,,-1.0,
,,,plus one is equal to X.,2023-02-17T15:21:49.710+00:00,2023-02-17T15:21:51.700+00:00,tutor,tutor,3,,-1.0,
,,,Good morning.,2023-02-17T15:22:00.600+00:00,2023-02-17T15:22:01.700+00:00,tutor,tutor,3,,-1.0,
,,,So first would you just square both sides. So then.,2023-02-17T15:22:15.970+00:00,2023-02-17T15:22:19.770+00:00,student,student C,3,,-1.0,
,,,"yeah, I just square both sides.",2023-02-17T15:22:20.190+00:00,2023-02-17T15:22:22.390+00:00,tutor,tutor,3,,-1.0,
,,,I do it.,2023-02-17T15:22:23.780+00:00,2023-02-17T15:22:24.990+00:00,tutor,tutor,3,,-1.0,
,,,So you just expand this,2023-02-17T15:22:31.230+00:00,2023-02-17T15:22:33.070+00:00,tutor,tutor,3,,-1.0,
,,,and can cancel the expert out.,2023-02-17T15:22:36.310+00:00,2023-02-17T15:22:40.050+00:00,tutor,tutor,3,,-1.0,
,,,"and we get 6 X. It's equal t0 8,",2023-02-17T15:22:40.850+00:00,2023-02-17T15:22:45.130+00:00,tutor,tutor,3,,-1.0,
,,,and X is going t0 8 5 6.,2023-02-17T15:22:46.090+00:00,2023-02-17T15:22:49.700+00:00,tutor,tutor,3,,-1.0,
,,,So this is an easier one. You only get one solution.,2023-02-17T15:22:58.540+00:00,2023-02-17T15:23:02.520+00:00,tutor,tutor,3,,-1.0,
,,,and you can fit it in and check. It works,2023-02-17T15:23:03.040+00:00,2023-02-17T15:23:06.510+00:00,tutor,tutor,3,,-1.0,
,,,all right.,2023-02-17T15:23:14.760+00:00,2023-02-17T15:23:15.730+00:00,tutor,tutor,3,,-1.0,
,,,Are all of you clear with radical equations.,2023-02-17T15:23:18.270+00:00,2023-02-17T15:23:21.170+00:00,tutor,tutor,3,,-1.0,
,,,"If n0 0ne has any doubts, then i'll move on.",2023-02-17T15:23:24.570+00:00,2023-02-17T15:23:27.290+00:00,tutor,tutor,3,,-1.0,
,,1.0,So we'll do,2023-02-17T15:23:32.370+00:00,2023-02-17T15:23:33.630+00:00,tutor,tutor,4,,,
,,,national equations.,2023-02-17T15:23:35.170+00:00,2023-02-17T15:23:36.910+00:00,tutor,tutor,4,,,
,,,So what are rational equations?,2023-02-17T15:23:44.940+00:00,2023-02-17T15:23:47.010+00:00,tutor,tutor,4,,,
,,,Are those equations that involve a radical?,2023-02-17T15:23:57.750+00:00,2023-02-17T15:24:00.230+00:00,student,student A,4,,,
,,,"No, these are rational equations, not radical.",2023-02-17T15:24:02.500+00:00,2023-02-17T15:24:05.350+00:00,tutor,tutor,4,,,
,,,So rational equations are anything that have the,2023-02-17T15:24:09.850+00:00,2023-02-17T15:24:14.510+00:00,tutor,tutor,4,,,
,,,X term in the denominator.,2023-02-17T15:24:14.620+00:00,2023-02-17T15:24:16.430+00:00,tutor,tutor,4,,,
,,,"something like one by x, one is equal to",2023-02-17T15:24:16.610+00:00,2023-02-17T15:24:20.110+00:00,tutor,tutor,4,,,
,,,X by 2 X minus T.,2023-02-17T15:24:20.900+00:00,2023-02-17T15:24:24.500+00:00,tutor,tutor,4,,,
,,,So how how do you solve this?,2023-02-17T15:24:25.760+00:00,2023-02-17T15:24:28.320+00:00,tutor,tutor,4,,,
,,,You could cross multiply.,2023-02-17T15:24:34.080+00:00,2023-02-17T15:24:36.190+00:00,student,student C,4,,,
,,,"Yeah, that's correct.",2023-02-17T15:24:37.300+00:00,2023-02-17T15:24:38.550+00:00,tutor,tutor,4,,,
,,,"So when we cross, multiply.",2023-02-17T15:24:39.000+00:00,2023-02-17T15:24:41.720+00:00,tutor,tutor,4,,,
,,,if you get this.,2023-02-17T15:24:43.330+00:00,2023-02-17T15:24:44.510+00:00,tutor,tutor,4,,,
,,,and then it just becomes a quadratic equation,2023-02-17T15:24:47.910+00:00,2023-02-17T15:24:51.520+00:00,tutor,tutor,4,,,
,,,squared. Yes. X.,2023-02-17T15:24:53.610+00:00,2023-02-17T15:24:58.030+00:00,tutor,tutor,4,,,
,,,And correct.,2023-02-17T15:24:59.180+00:00,2023-02-17T15:25:01.150+00:00,tutor,tutor,4,,,
,,,It's easy to come t0 0.,2023-02-17T15:25:05.470+00:00,2023-02-17T15:25:07.240+00:00,tutor,tutor,4,,,
,,,"And then you can just solve this using the quadratic form license. You cannot factorize this. You all know the quadratic formula, right?",2023-02-17T15:25:16.070+00:00,2023-02-17T15:25:24.720+00:00,tutor,tutor,4,,,
,,,"Yeah. So using that, you can just solve this question. And usually in the Sid when they give a question, you'll be able to, you know, factorize it and",2023-02-17T15:25:30.250+00:00,2023-02-17T15:25:44.020+00:00,tutor,tutor,4,,,
,,,get get some fraction or integer values for X. So that shouldn't be a problem.,2023-02-17T15:25:44.330+00:00,2023-02-17T15:25:51.960+00:00,tutor,tutor,4,,,
,-1.0,1.0,I just give you guys another question.,2023-02-17T15:25:54.710+00:00,2023-02-17T15:25:58.810+00:00,tutor,tutor,5,,-1.0,
,,,Can you guys try this?,2023-02-17T15:26:00.970+00:00,2023-02-17T15:26:02.600+00:00,tutor,tutor,5,,-1.0,
,,,Does anyone have the answer?,2023-02-17T15:28:29.770+00:00,2023-02-17T15:28:31.320+00:00,tutor,tutor,5,,-1.0,
,,,Is it a.,2023-02-17T15:28:44.840+00:00,2023-02-17T15:28:46.070+00:00,student,student C,5,,-1.0,
,,,"Yeah, You're right. It is a.",2023-02-17T15:28:49.510+00:00,2023-02-17T15:28:52.490+00:00,tutor,tutor,5,,-1.0,
,,,Some of you might have gotten C one and 4. So let's just on this question,2023-02-17T15:28:53.350+00:00,2023-02-17T15:28:59.900+00:00,tutor,tutor,5,,-1.0,
,,,"so equal t0 0ne. So first we just cross, multiply.",2023-02-17T15:29:30.900+00:00,2023-02-17T15:29:35.700+00:00,tutor,tutor,5,,-1.0,
,,,and we could.,2023-02-17T15:29:42.720+00:00,2023-02-17T15:29:45.170+00:00,tutor,tutor,5,,-1.0,
,,,So we get X's one.,2023-02-17T15:30:34.390+00:00,2023-02-17T15:30:37.910+00:00,tutor,tutor,5,,-1.0,
,,,and X is 4.,2023-02-17T15:30:38.690+00:00,2023-02-17T15:30:40.230+00:00,tutor,tutor,5,,-1.0,
,,,So before you. You just select these 2 as the answers make sure to substitute the values back in the original equation. So let's substitute one,2023-02-17T15:30:41.330+00:00,2023-02-17T15:30:53.210+00:00,tutor,tutor,5,,-1.0,
,,,"on the left hand side we get one square, minus 4 int0 0ne",2023-02-17T15:30:53.290+00:00,2023-02-17T15:30:57.570+00:00,tutor,tutor,5,,-1.0,
,,,"by one, minus 4,",2023-02-17T15:30:58.250+00:00,2023-02-17T15:31:00.560+00:00,tutor,tutor,5,,-1.0,
,,,"so that's minus 3 by minus 3, which is one.",2023-02-17T15:31:00.600+00:00,2023-02-17T15:31:05.300+00:00,tutor,tutor,5,,-1.0,
,,,"so x is equal t0 0ne, is the correct answer. But when we take X is equal t0 4, then in the denominator it comes as 4 minus 4, which is 0, and",2023-02-17T15:31:06.170+00:00,2023-02-17T15:31:17.050+00:00,tutor,tutor,5,,-1.0,
,,,you can't divide by 0. So that is an invalid solution.,2023-02-17T15:31:17.350+00:00,2023-02-17T15:31:21.230+00:00,tutor,tutor,5,,-1.0,
,,,and that's why only X is equal t0 0ne.,2023-02-17T15:31:21.520+00:00,2023-02-17T15:31:25.020+00:00,tutor,tutor,5,,-1.0,
,,,maybe the correct answer.,2023-02-17T15:31:25.370+00:00,2023-02-17T15:31:26.870+00:00,tutor,tutor,5,,-1.0,
,,1.0,So,2023-02-17T15:31:28.860+00:00,2023-02-17T15:31:29.880+00:00,tutor,tutor,6,,,
,,,So it's very important to remember 2 things,2023-02-17T15:31:32.740+00:00,2023-02-17T15:31:36.160+00:00,tutor,tutor,6,,,
,,,in rational equations.,2023-02-17T15:31:37.710+00:00,2023-02-17T15:31:40.380+00:00,tutor,tutor,6,,,
,,,You need to check the denominator.,2023-02-17T15:31:41.810+00:00,2023-02-17T15:31:44.230+00:00,tutor,tutor,6,,,
,,,"You need to substitute the value for X, and if the denominator comes to be 0, then that's an invalid solution.",2023-02-17T15:31:55.590+00:00,2023-02-17T15:32:02.410+00:00,tutor,tutor,6,,,
,,,and for a radical,2023-02-17T15:32:02.590+00:00,2023-02-17T15:32:04.410+00:00,tutor,tutor,6,,,
,,,radical is the square root one.,2023-02-17T15:32:06.450+00:00,2023-02-17T15:32:08.610+00:00,tutor,tutor,6,,,
,,,So Don't get confused. Rational is when X is in the denominator. Radical is the square root one. So for radical. What you need to check what you need to remember,2023-02-17T15:32:10.160+00:00,2023-02-17T15:32:21.550+00:00,tutor,tutor,6,,,
,,,is that square root.,2023-02-17T15:32:21.600+00:00,2023-02-17T15:32:24.400+00:00,tutor,tutor,6,,,
,,,square root means,2023-02-17T15:32:28.830+00:00,2023-02-17T15:32:30.630+00:00,tutor,tutor,6,,,
,,,always positive.,2023-02-17T15:32:31.680+00:00,2023-02-17T15:32:33.810+00:00,tutor,tutor,6,,,
,,,"So if it's root 4, you're supposed to take it. As to",2023-02-17T15:32:33.990+00:00,2023-02-17T15:32:39.450+00:00,tutor,tutor,6,,,
,,,"I, I know you can say minus 2 squared is also for but if it's given as minus root 4,",2023-02-17T15:32:39.730+00:00,2023-02-17T15:32:48.140+00:00,tutor,tutor,6,,,
,,,then that will be equal t0 2. So when you are substituting back,2023-02-17T15:32:48.180+00:00,2023-02-17T15:32:53.740+00:00,tutor,tutor,6,,,
,,,"the values, then you, you need to be very careful of this.",2023-02-17T15:32:54.260+00:00,2023-02-17T15:32:58.240+00:00,tutor,tutor,6,,,
,,,So if we check our first question again,2023-02-17T15:32:58.480+00:00,2023-02-17T15:33:03.090+00:00,tutor,tutor,6,,,
,,,"when we took excess 5, it came as one over here and minus one on the other side. So",2023-02-17T15:33:11.740+00:00,2023-02-17T15:33:19.370+00:00,tutor,tutor,6,,,
,,,over here you need to just take it as positive.,2023-02-17T15:33:19.460+00:00,2023-02-17T15:33:22.860+00:00,tutor,tutor,6,,,
,,,the since no negative square root is,2023-02-17T15:33:22.989+00:00,2023-02-17T15:33:26.210+00:00,tutor,tutor,6,,,
,,,"shown, you can't assume that",2023-02-17T15:33:26.360+00:00,2023-02-17T15:33:28.800+00:00,tutor,tutor,6,,,
,,,root. One can be minus one as well. So that's why it will come to me wrong.,2023-02-17T15:33:28.880+00:00,2023-02-17T15:33:33.489+00:00,tutor,tutor,6,,,
,,,So does anyone have any doubts still here?,2023-02-17T15:33:37.290+00:00,2023-02-17T15:33:39.840+00:00,tutor,tutor,6,,,
,,,"All right, we'll do a few questions.",2023-02-17T15:33:54.060+00:00,2023-02-17T15:33:57.469+00:00,tutor,tutor,6,,,
,-1.0,1.0,What about this. This is a relatively simple one.,2023-02-17T15:34:00.230+00:00,2023-02-17T15:34:03.810+00:00,tutor,tutor,7,,-1.0,
,,,"Yeah, the answer is d",2023-02-17T15:34:21.590+00:00,2023-02-17T15:34:23.800+00:00,tutor,tutor,7,,-1.0,
,,,"pretty straightforward, because so any since",2023-02-17T15:34:25.850+00:00,2023-02-17T15:34:32.550+00:00,tutor,tutor,7,,-1.0,
,,,"it is a power X,",2023-02-17T15:34:40.280+00:00,2023-02-17T15:34:43.090+00:00,tutor,tutor,7,,-1.0,
