problem_set,question_id,time_segment,text,startTimestamp,endTimestamp,speaker,speaker_#,actual_segment,pred_segment,actual_question_id,pred_question_id
,,,i'll show the answer,2023-02-22T13:06:45.260-08:00,2023-02-22T13:06:46.790-08:00,tutor,tutor,2,,-1.0,
,,,"number just like always. As soon as you get the answer you can put in the chat, or you can unmute yourself in. You can talk about",2023-02-22T13:07:23.510-08:00,2023-02-22T13:07:29.720-08:00,tutor,tutor,2,,-1.0,
,,,anyone. Have any idea how to do this problem or,2023-02-22T13:08:27.960-08:00,2023-02-22T13:08:30.890-08:00,tutor,tutor,2,,-1.0,
,,,"no. Oh, I see some people answering",2023-02-22T13:08:37.530-08:00,2023-02-22T13:08:40.740-08:00,tutor,tutor,2,,-1.0,
,,,Okay.,2023-02-22T13:08:43.120-08:00,2023-02-22T13:08:43.900-08:00,tutor,tutor,2,,-1.0,
,,,So i'll give you guys a few more seconds to do this if you're almost done with it.,2023-02-22T13:08:44.240-08:00,2023-02-22T13:08:49.010-08:00,tutor,tutor,2,,-1.0,
,,,Okay. So me at you got the answer correct for this one. You said 13. Would you like to explain how you got that answer?,2023-02-22T13:09:22.300-08:00,2023-02-22T13:09:30.320-08:00,tutor,tutor,2,,-1.0,
,,,"Yeah, I just kind of put both equations like",2023-02-22T13:09:35.590-08:00,2023-02-22T13:09:41.660-08:00,student,student A,2,,-1.0,
,,,over each other like,2023-02-22T13:09:42.360-08:00,2023-02-22T13:09:44.680-08:00,student,student A,2,,-1.0,
,,,I added them together.,2023-02-22T13:09:44.820-08:00,2023-02-22T13:09:47.130-08:00,student,student A,2,,-1.0,
,,,"Okay, so what did you do when you added them together?",2023-02-22T13:09:49.570-08:00,2023-02-22T13:09:52.320-08:00,tutor,tutor,2,,-1.0,
,,,I got 6 W. Plus 9 t equals 39.,2023-02-22T13:09:52.620-08:00,2023-02-22T13:09:59.140-08:00,student,student A,2,,-1.0,
,,,Okay? And what did you do from there.,2023-02-22T13:09:59.840-08:00,2023-02-22T13:10:02.480-08:00,tutor,tutor,2,,-1.0,
,,,I divided it by 3.,2023-02-22T13:10:03.040-08:00,2023-02-22T13:10:04.940-08:00,student,student A,2,,-1.0,
,,,Okay.,2023-02-22T13:10:06.310-08:00,2023-02-22T13:10:08.430-08:00,tutor,tutor,2,,-1.0,
,,,yeah. And I got like 2 w plus 3 t,2023-02-22T13:10:08.520-08:00,2023-02-22T13:10:12.340-08:00,student,student A,2,,-1.0,
,,,perfect.,2023-02-22T13:10:13.310-08:00,2023-02-22T13:10:14.210-08:00,tutor,tutor,2,,-1.0,
,,,And,2023-02-22T13:10:14.370-08:00,2023-02-22T13:10:15.410-08:00,student,student A,2,,-1.0,
,,,exactly. So that's a great way to do it right there.,2023-02-22T13:10:16.130-08:00,2023-02-22T13:10:19.390-08:00,tutor,tutor,2,,-1.0,
,,,"That's probably the easiest way to do it. In my opinion there are other ways you can move these around, add them together to track them. You can multiply this one by 2, and then subtract this.",2023-02-22T13:10:20.480-08:00,2023-02-22T13:10:31.350-08:00,tutor,tutor,2,,-1.0,
,,,"cancel out the W's, and that's probably what I would have done in a rushed setting. But this is definitely the fastest way to do it.",2023-02-22T13:10:32.590-08:00,2023-02-22T13:10:38.870-08:00,tutor,tutor,2,,-1.0,
,,,"so i'll explain how to do it. The other method as well, the way I did it.",2023-02-22T13:10:38.880-08:00,2023-02-22T13:10:43.340-08:00,tutor,tutor,2,,-1.0,
,,,"But yeah, 13, is the correct answer; and if you just add them all together and divide everything by 3, because, whatever you d0 0n one side, you can do to the other. You can do that.",2023-02-22T13:10:43.430-08:00,2023-02-22T13:10:52.120-08:00,tutor,tutor,2,,-1.0,
,,,"Someone's asking, Why does the first way work? What do you mean by the first way",2023-02-22T13:10:54.510-08:00,2023-02-22T13:10:59.270-08:00,tutor,tutor,2,,-1.0,
,,,the way that she just showed us.,2023-02-22T13:11:01.180-08:00,2023-02-22T13:11:04.110-08:00,student,student B,2,,-1.0,
,,,"Yeah. So if you have 2 w plus 4, t equals 14,",2023-02-22T13:11:05.940-08:00,2023-02-22T13:11:10.220-08:00,tutor,tutor,2,,-1.0,
,,,right? Those 2 sides are equal.,2023-02-22T13:11:10.270-08:00,2023-02-22T13:11:12.260-08:00,tutor,tutor,2,,-1.0,
,,,and if you have,2023-02-22T13:11:12.400-08:00,2023-02-22T13:11:14.280-08:00,tutor,tutor,2,,-1.0,
,,,another expression for w plus 5 t equals 25. Those 2 sides are also cool. So when you add all of them together.,2023-02-22T13:11:14.430-08:00,2023-02-22T13:11:21.950-08:00,tutor,tutor,2,,-1.0,
,,,you get something that's still equal. because,2023-02-22T13:11:22.240-08:00,2023-02-22T13:11:25.790-08:00,tutor,tutor,2,,-1.0,
,,,"what you have one is equal to x right, and you have 2 is equal t0 0ne. That means x plus y",2023-02-22T13:11:25.800-08:00,2023-02-22T13:11:33.590-08:00,tutor,tutor,2,,-1.0,
,,,"is equal t0 0ne plus 2, since one side is equal to the other, the other side must be equal",2023-02-22T13:11:34.330-08:00,2023-02-22T13:11:40.360-08:00,tutor,tutor,2,,-1.0,
,,,"to the other one. When you add them together, they still equal each other.",2023-02-22T13:11:40.620-08:00,2023-02-22T13:11:44.820-08:00,tutor,tutor,2,,-1.0,
,,,"Does it make sense on how we can add 2 equations together, even if they have different variables. As long as you add what's equal on both sides.",2023-02-22T13:11:45.010-08:00,2023-02-22T13:11:53.290-08:00,tutor,tutor,2,,-1.0,
,,,"So If you have the 2 W and 4 W, you get 6. W. You also have to add the 14 and 5 to get 19,",2023-02-22T13:11:53.400-08:00,2023-02-22T13:12:00.170-08:00,tutor,tutor,2,,-1.0,
,,,"and then you have to keep the equal sign on the same spot, and add on the other side of that as well. So you have to do the plus 14 plus 25 to get the plus 39.",2023-02-22T13:12:00.190-08:00,2023-02-22T13:12:09.060-08:00,tutor,tutor,2,,-1.0,
,,,Does that make a little more sense to on how you can add them together?,2023-02-22T13:12:10.490-08:00,2023-02-22T13:12:13.960-08:00,tutor,tutor,2,,-1.0,
,,,"Okay, perfect?",2023-02-22T13:12:14.730-08:00,2023-02-22T13:12:16.120-08:00,tutor,tutor,2,,-1.0,
,,,"And then you can divide everything by 3, because, whatever you d0 0n one side, you can do to the other you can, since the already cool you can support by something, divide by something, and s0 0n",2023-02-22T13:12:16.230-08:00,2023-02-22T13:12:25.730-08:00,tutor,tutor,2,,-1.0,
,,,"the way, I personally would have done this.",2023-02-22T13:12:26.090-08:00,2023-02-22T13:12:28.710-08:00,tutor,tutor,2,,-1.0,
,,,"Sorry. Yeah, I would have done 2 W.",2023-02-22T13:12:33.180-08:00,2023-02-22T13:12:36.540-08:00,tutor,tutor,2,,-1.0,
,,,Plus 40 equals 14.,2023-02-22T13:12:36.610-08:00,2023-02-22T13:12:39.080-08:00,tutor,tutor,2,,-1.0,
,,,"I would have multiplied this by 2, I would have done 4 w plus 8, t equals 28, and the reason is, this is more",2023-02-22T13:12:39.210-08:00,2023-02-22T13:12:47.290-08:00,tutor,tutor,2,,-1.0,
,,,easier to think of in the starting. If you don't know where to start.,2023-02-22T13:12:47.670-08:00,2023-02-22T13:12:51.180-08:00,tutor,tutor,2,,-1.0,
,,,because you also have the 4 w plus 5 t,2023-02-22T13:12:51.200-08:00,2023-02-22T13:12:54.240-08:00,tutor,tutor,2,,-1.0,
,,,equals 25,2023-02-22T13:12:55.800-08:00,2023-02-22T13:12:57.400-08:00,tutor,tutor,2,,-1.0,
,,,right. So remember how I just mentioned how,2023-02-22T13:12:59.090-08:00,2023-02-22T13:13:02.480-08:00,tutor,tutor,2,,-1.0,
,,,you can add both of them together. You can also do the same thing with subtracting.,2023-02-22T13:13:03.550-08:00,2023-02-22T13:13:08.130-08:00,tutor,tutor,2,,-1.0,
,,,So if you make all of these negative.,2023-02-22T13:13:08.600-08:00,2023-02-22T13:13:10.600-08:00,tutor,tutor,2,,-1.0,
,,,which is basically like adding after multiplying both sides by negative one. Right?,2023-02-22T13:13:10.760-08:00,2023-02-22T13:13:14.830-08:00,tutor,tutor,2,,-1.0,
,,,So that's another proof of how that works. But,2023-02-22T13:13:14.960-08:00,2023-02-22T13:13:17.360-08:00,tutor,tutor,2,,-1.0,
,,,since you subtract 4 W from both sides back cancels out and gets you 3. T,2023-02-22T13:13:17.420-08:00,2023-02-22T13:13:22.430-08:00,tutor,tutor,2,,-1.0,
,,,"is equal t0 3,",2023-02-22T13:13:22.580-08:00,2023-02-22T13:13:24.300-08:00,tutor,tutor,2,,-1.0,
,,,"and then using that, I can do t equal one.",2023-02-22T13:13:24.570-08:00,2023-02-22T13:13:28.780-08:00,tutor,tutor,2,,-1.0,
,,,"and using t is equal t0 0ne I can find 2 W. Equals 10 W. Equals 5, because 2 W. Plus 4 equals 14 means w equals 5,",2023-02-22T13:13:29.130-08:00,2023-02-22T13:13:40.990-08:00,tutor,tutor,2,,-1.0,
,,,and I can d0 2 W. 2 times 5,2023-02-22T13:13:41.120-08:00,2023-02-22T13:13:43.860-08:00,tutor,tutor,2,,-1.0,
,,,plus 3 times one,2023-02-22T13:13:44.990-08:00,2023-02-22T13:13:47.250-08:00,tutor,tutor,2,,-1.0,
,,,"is equal t0 10, plus 3. What is it equal t0 13? So either way you get to see it to both of these methods. Make sense to everyone.",2023-02-22T13:13:47.990-08:00,2023-02-22T13:13:58.050-08:00,tutor,tutor,2,,-1.0,
,,,Let me know if you guys get confused or anything for this.,2023-02-22T13:14:04.460-08:00,2023-02-22T13:14:07.570-08:00,tutor,tutor,2,,-1.0,
,,,"Okay, so we'll keep going. Then",2023-02-22T13:14:13.080-08:00,2023-02-22T13:14:15.080-08:00,tutor,tutor,2,,-1.0,
,-1.0,1.0,Number 18. Let me see how many people missed Number 18.,2023-02-22T13:14:18.420-08:00,2023-02-22T13:14:22.630-08:00,tutor,tutor,3,,-1.0,
,,,I don't want to spend too much time on these. If you don't have to,2023-02-22T13:14:25.390-08:00,2023-02-22T13:14:28.150-08:00,tutor,tutor,3,,-1.0,
,,,let me show which question of which,2023-02-22T13:14:29.720-08:00,2023-02-22T13:14:32.370-08:00,tutor,tutor,3,,-1.0,
,,,"and pause, sharing for a second.",2023-02-22T13:14:33.920-08:00,2023-02-22T13:14:35.960-08:00,tutor,tutor,3,,-1.0,
,,,"Okay, only 4 people got this right out of 9. So that's not right. We can do this one. Then",2023-02-22T13:14:48.450-08:00,2023-02-22T13:14:54.000-08:00,tutor,tutor,3,,-1.0,
,,,Okay. Question. 18 and 20 refer to the following information. Jennifer bought a box of crunchy green cereal.,2023-02-22T13:14:59.300-08:00,2023-02-22T13:15:05.880-08:00,tutor,tutor,3,,-1.0,
,,,"The nutrition facts in the box state that a serving size of the cereal is 3 forts of a cup, and provides 210 calories, 50 0f which are from fat. In addition, eat, serving with the cereal provides 180 milligrams of potassium, which is 5% of the daily allowance for adults.",2023-02-22T13:15:06.040-08:00,2023-02-22T13:15:20.160-08:00,tutor,tutor,3,,-1.0,
,,,If P. Percent of an adult's daily allowance of potassium is provided by X. Servings,2023-02-22T13:15:20.340-08:00,2023-02-22T13:15:24.870-08:00,tutor,tutor,3,,-1.0,
,,,"of cereal grain, crunchy grain, cereal per day, which is the following represents P. In terms of",2023-02-22T13:15:24.900-08:00,2023-02-22T13:15:31.440-08:00,tutor,tutor,3,,-1.0,
,,,"this is not as much of a math question as it is, if a wording question, and you have to understand exactly",2023-02-22T13:15:32.050-08:00,2023-02-22T13:15:37.510-08:00,tutor,tutor,3,,-1.0,
,,,what they're saying.,2023-02-22T13:15:37.560-08:00,2023-02-22T13:15:38.750-08:00,tutor,tutor,3,,-1.0,
,,,so i'll leave this screen up me zoom out so you can see the whole thing. I'll leave this up for,2023-02-22T13:15:38.810-08:00,2023-02-22T13:15:44.910-08:00,tutor,tutor,3,,-1.0,
,,,just around 30 s.,2023-02-22T13:15:45.320-08:00,2023-02-22T13:15:46.910-08:00,tutor,tutor,3,,-1.0,
,,,"because if you're able to get the answer, you should be able to get it in that time, and then I will.",2023-02-22T13:15:46.980-08:00,2023-02-22T13:15:51.170-08:00,tutor,tutor,3,,-1.0,
,,,Should you guys answer,2023-02-22T13:15:52.360-08:00,2023-02-22T13:15:53.490-08:00,tutor,tutor,3,,-1.0,
,,,for the person that just joined? We're on Question Number 18.,2023-02-22T13:16:00.800-08:00,2023-02-22T13:16:04.190-08:00,tutor,tutor,3,,-1.0,
,,,Would anyone be able to answer this question? Now?,2023-02-22T13:16:34.280-08:00,2023-02-22T13:16:37.390-08:00,tutor,tutor,3,,-1.0,
,,,It's not us Math Heavy.,2023-02-22T13:16:45.080-08:00,2023-02-22T13:16:46.480-08:00,tutor,tutor,3,,-1.0,
,,,"Okay, let me call on someone that Hasn't spoken.",2023-02-22T13:17:09.740-08:00,2023-02-22T13:17:12.560-08:00,tutor,tutor,3,,-1.0,
,,,If you,2023-02-22T13:17:16.620-08:00,2023-02-22T13:17:17.740-08:00,tutor,tutor,3,,-1.0,
,,,"do, you know how you would solve this question. What you would do for?",2023-02-22T13:17:18.790-08:00,2023-02-22T13:17:23.330-08:00,tutor,tutor,3,,-1.0,
,,,Okay.,2023-02-22T13:17:38.290-08:00,2023-02-22T13:17:39.910-08:00,tutor,tutor,3,,-1.0,
,,,"yeah, is it? It would be? P. Is equal t0 5 X.",2023-02-22T13:17:42.310-08:00,2023-02-22T13:17:46.450-08:00,tutor,tutor,3,,-1.0,
,,,How did you do that.,2023-02-22T13:17:46.490-08:00,2023-02-22T13:17:48.050-08:00,tutor,tutor,3,,-1.0,
,,,"I knew that t0 5%. Well, it could be 0 point 5, because that's one half. So it couldn't be 1.0 5 0r 0 point 0 5.",2023-02-22T13:17:50.450-08:00,2023-02-22T13:18:01.480-08:00,student,student B,3,,-1.0,
,,,"So 5 was the only one that makes sense, and for every",2023-02-22T13:18:01.680-08:00,2023-02-22T13:18:08.440-08:00,student,student B,3,,-1.0,
,,,and what every serving which would be X. You get 5. I think it said so,2023-02-22T13:18:08.470-08:00,2023-02-22T13:18:17.810-08:00,student,student B,3,,-1.0,
,,,5 times it.,2023-02-22T13:18:18.430-08:00,2023-02-22T13:18:20.040-08:00,student,student B,3,,-1.0,
,,,Yeah. So perfect the answer is actually be: P is equal to fivex. And one way to know about this is,2023-02-22T13:18:20.850-08:00,2023-02-22T13:18:28.710-08:00,tutor,tutor,3,,-1.0,
,,,"0 point 5 x and 1.0 5 don't really make sense and 0 point 0 5 to the power of X doesn't. Make sense. In this case either. However, C. Was the most commonly. No, I think",2023-02-22T13:18:29.290-08:00,2023-02-22T13:18:40.980-08:00,tutor,tutor,3,,-1.0,
,,,A was never picked.,2023-02-22T13:18:41.020-08:00,2023-02-22T13:18:44.020-08:00,tutor,tutor,3,,-1.0,
,,,B was picked,2023-02-22T13:18:44.150-08:00,2023-02-22T13:18:45.390-08:00,tutor,tutor,3,,-1.0,
,,,"4 times. He was picked 4 times, and D was picked once. So these 2 were equally picked, and the reason for that is when you think of it right percent literally stands for per 100. That's why you sent is 1 100 0, it's a penny right Here's a 100 cents and a dollar, and s0 0n, but a cent just means you're dividing it by a 100.",2023-02-22T13:18:45.840-08:00,2023-02-22T13:19:07.100-08:00,tutor,tutor,3,,-1.0,
,,,It gets you 0 point 0 5.,2023-02-22T13:19:07.160-08:00,2023-02-22T13:19:08.770-08:00,tutor,tutor,3,,-1.0,
,,,"And after a lot of people could have been tripped up and they saw that 0 point 0 5. And even if they didn't understand to the power of x, they selected c. As the answer, because they thought, oh.",2023-02-22T13:19:08.960-08:00,2023-02-22T13:19:18.560-08:00,tutor,tutor,3,,-1.0,
,,,"that makes sense, because it's 0 point 0 5, and none of the other ones work great.",2023-02-22T13:19:18.640-08:00,2023-02-22T13:19:22.590-08:00,tutor,tutor,3,,-1.0,
,,,"However, they're asking if P. Percent P. Is also in terms of percent, and they save P. Percent of an adults daily alone with potassium is provided by X. Servings of crunchy green cereal, who, still falling, expresses P. In terms of the effects.",2023-02-22T13:19:22.980-08:00,2023-02-22T13:19:38.410-08:00,tutor,tutor,3,,-1.0,
,,,If you don't understand this question just by reading it. One thing you can do is,2023-02-22T13:19:39.120-08:00,2023-02-22T13:19:43.190-08:00,tutor,tutor,3,,-1.0,
,,,"plug in X is equal t0 0. X is equal t0 0ne X is equal t0 2 and plug in just one or 2 values, and it should make a lot more sense",2023-02-22T13:19:43.360-08:00,2023-02-22T13:19:51.940-08:00,tutor,tutor,3,,-1.0,
,,,if you just plugged in X is equal t0 0. You should have automatically been able to eliminate C and D. Because you would have 0 point 0 5,2023-02-22T13:19:52.030-08:00,2023-02-22T13:19:59.180-08:00,tutor,tutor,3,,-1.0,
,,,"to the power of 0, which is one right. Anything to the power of 0 is one. So you would have had one. If the 0 boxes, by way, if they 0 boxes, then it should, just logically speaking, the 0 right?",2023-02-22T13:19:59.180-08:00,2023-02-22T13:20:12.330-08:00,tutor,tutor,3,,-1.0,
,,,"So same thing here, 51, when it should be 0",2023-02-22T13:20:12.870-08:00,2023-02-22T13:20:16.160-08:00,tutor,tutor,3,,-1.0,
,,,"for both of these will get you 0. So These 2, you know, are the correct answer. One of these 2 is a correct answer. and then you can start plugging in one, and if you plug in one you get. Oh, wait! This is saying half a percent.",2023-02-22T13:20:16.400-08:00,2023-02-22T13:20:27.590-08:00,tutor,tutor,3,,-1.0,
,,,Someone is annotating.,2023-02-22T13:20:28.340-08:00,2023-02-22T13:20:30.540-08:00,tutor,tutor,3,,-1.0,
,,,Let me turn that off.,2023-02-22T13:20:30.750-08:00,2023-02-22T13:20:32.180-08:00,tutor,tutor,3,,-1.0,
,,,"Yeah, we didn't cross out, answer choice a and B. We said, a and B are the only possible answer choices. So C. And T",2023-02-22T13:20:35.800-08:00,2023-02-22T13:20:44.200-08:00,tutor,tutor,3,,-1.0,
,,,"are not possible, because",2023-02-22T13:20:44.220-08:00,2023-02-22T13:20:46.870-08:00,tutor,tutor,3,,-1.0,
,,,let's just say you plug in 0,2023-02-22T13:20:47.380-08:00,2023-02-22T13:20:49.850-08:00,tutor,tutor,3,,-1.0,
,,,for X right?,2023-02-22T13:20:49.980-08:00,2023-02-22T13:20:52.420-08:00,tutor,tutor,3,,-1.0,
,,,"Which, and x is the amount of serving of crunchy green cereal you eat if you need 0 servings",2023-02-22T13:20:52.550-08:00,2023-02-22T13:20:59.130-08:00,tutor,tutor,3,,-1.0,
,,,"perfect, so you don't eat it at all",2023-02-22T13:20:59.280-08:00,2023-02-22T13:21:01.610-08:00,tutor,tutor,3,,-1.0,
,,,"you will get P is equal t0 0ne, and P. Is equal t0 0ne for both of these, because anything to the power of 0 is just one",2023-02-22T13:21:01.770-08:00,2023-02-22T13:21:08.760-08:00,tutor,tutor,3,,-1.0,
,,,right. Let me turn off annotations real quick.,2023-02-22T13:21:09.110-08:00,2023-02-22T13:21:12.190-08:00,tutor,tutor,3,,-1.0,
,,,I'll just stop and we share. I'll just do that later. That's fine.,2023-02-22T13:21:17.860-08:00,2023-02-22T13:21:21.330-08:00,tutor,tutor,3,,-1.0,
,,,Anyways.,2023-02-22T13:21:22.210-08:00,2023-02-22T13:21:23.110-08:00,tutor,tutor,3,,-1.0,
,,,"when you plug in 0 for x. You get one which you know that's not right, because so how can you get one when you didn't eat anything at all?",2023-02-22T13:21:24.010-08:00,2023-02-22T13:21:34.200-08:00,tutor,tutor,3,,-1.0,
,,,So that's how you can cross out C and D:,2023-02-22T13:21:34.230-08:00,2023-02-22T13:21:37.330-08:00,tutor,tutor,3,,-1.0,
,,,"Oh, yeah, [STUDENT_2], that's fine. We're just working on Question Number 18, and we'll continue on to the rest of this, and then taking the practice test. Sure.",2023-02-22T13:21:37.800-08:00,2023-02-22T13:21:47.830-08:00,tutor,tutor,3,,-1.0,
,,,Yeah. So now we're left with a and B.,2023-02-22T13:21:48.570-08:00,2023-02-22T13:21:51.120-08:00,tutor,tutor,3,,-1.0,
,,,"If you plug in one surfing, what's the you? 8 0ne serving in the morning. And how much of a percent of potassium will you get from that? Well, they tell you right here you get 5% of your potassium for the day, right? So when you plug in one you should get 5,",2023-02-22T13:21:51.580-08:00,2023-02-22T13:22:07.890-08:00,tutor,tutor,3,,-1.0,
,,,"and P is equal t0 5 X. When you plug in one there you get 5 for this one. You get 0 point 5. So again we know 8 is crossed out, and B must be the correct answer.",2023-02-22T13:22:07.930-08:00,2023-02-22T13:22:17.700-08:00,tutor,tutor,3,,-1.0,
,,,"So now, does that make sense to everybody? Any questions on that? First?",2023-02-22T13:22:19.480-08:00,2023-02-22T13:22:23.970-08:00,tutor,tutor,3,,-1.0,
,-1.0,1.0,"N0 0kay. Great. So we'll move on to question Number 19,",2023-02-22T13:22:30.940-08:00,2023-02-22T13:22:34.900-08:00,tutor,tutor,4,,-1.0,
,,,and we'll only do question 20 and 21. Today we will end up doing all 2223 and 24 because we do need to move on to today's work instead of,2023-02-22T13:22:35.140-08:00,2023-02-22T13:22:46.210-08:00,tutor,tutor,4,,-1.0,
,,,yesterday. But on Tuesday Jennifer will mix crunchy green cereal with super grain cereal for a breakfast.,2023-02-22T13:22:46.250-08:00,2023-02-22T13:22:53.310-08:00,tutor,tutor,4,,-1.0,
,,,This is a much harder problem than we've done,2023-02-22T13:23:03.420-08:00,2023-02-22T13:23:06.460-08:00,tutor,tutor,4,,-1.0,
,,,"on the I it so, for it's not terrible if you work through it step by step. But it does require",2023-02-22T13:23:06.480-08:00,2023-02-22T13:23:13.550-08:00,tutor,tutor,4,,-1.0,
,,,a little bit more thinking than some of the other problems of mine.,2023-02-22T13:23:13.820-08:00,2023-02-22T13:23:17.360-08:00,tutor,tutor,4,,-1.0,
,,,So i'll give you guys around a minute to do this one. And if you're just joining us.,2023-02-22T13:23:17.590-08:00,2023-02-22T13:23:22.110-08:00,tutor,tutor,4,,-1.0,
,,,"read this to get information for questions number 18 through 20, and we're on 19 right now.",2023-02-22T13:23:22.300-08:00,2023-02-22T13:23:28.340-08:00,tutor,tutor,4,,-1.0,
,,,So,2023-02-22T13:23:29.140-08:00,2023-02-22T13:23:29.920-08:00,tutor,tutor,4,,-1.0,
,,,i'll give you guys just over a minute to do this problem.,2023-02-22T13:23:30.310-08:00,2023-02-22T13:23:33.500-08:00,tutor,tutor,4,,-1.0,
,,,"And again, like any other question. Once you get the answer, you can put it in the chat where you can unmute yourself.",2023-02-22T13:24:21.710-08:00,2023-02-22T13:24:26.460-08:00,tutor,tutor,4,,-1.0,
,,,Does anyone solve this problem? Yet? It is a bit on the longer side. So i'll give you guys,2023-02-22T13:25:45.570-08:00,2023-02-22T13:25:50.250-08:00,tutor,tutor,4,,-1.0,
,,,probably one more minutes to solve it.,2023-02-22T13:25:50.690-08:00,2023-02-22T13:25:53.290-08:00,tutor,tutor,4,,-1.0,
,,,because it does take a decent amount of time.,2023-02-22T13:25:53.710-08:00,2023-02-22T13:25:55.450-08:00,tutor,tutor,4,,-1.0,
,,,"Yeah, Again, you have the correct answer. So, good job there.",2023-02-22T13:26:11.930-08:00,2023-02-22T13:26:15.290-08:00,tutor,tutor,4,,-1.0,
,,,I'll give out the people on 30 more seconds to finish the problem.,2023-02-22T13:26:16.130-08:00,2023-02-22T13:26:20.280-08:00,tutor,tutor,4,,-1.0,
,,,"Okay. So now, let's g0 0ver the answer.",2023-02-22T13:26:57.840-08:00,2023-02-22T13:27:01.200-08:00,tutor,tutor,4,,-1.0,
,,,So first. Does anyone else have this question done yet? Please put your in in the chat. If you do. I only received an answer from one of,2023-02-22T13:27:01.560-08:00,2023-02-22T13:27:10.150-08:00,tutor,tutor,4,,-1.0,
,,,one person.,2023-02-22T13:27:10.380-08:00,2023-02-22T13:27:11.500-08:00,tutor,tutor,4,,-1.0,
