problem_set,question_id,time_segment,text,startTimestamp,endTimestamp,speaker,speaker_#,actual_segment,pred_segment,actual_question_id,pred_question_id
,-1.0,1.0,Can we d0 21?,2023-02-20T21:06:34.080+00:00,2023-02-20T21:06:35.780+00:00,student,student B,2,,-1.0,
,,,"Yeah, of course. Let me pull it up really quick.",2023-02-20T21:06:36.560+00:00,2023-02-20T21:06:38.900+00:00,tutor,tutor,2,,-1.0,
,,,"Okay, 21. Is this the correct question: am I All right? Test?",2023-02-20T21:07:45.860+00:00,2023-02-20T21:07:50.710+00:00,tutor,tutor,2,,-1.0,
,,,"Oh, yeah, that looks right.",2023-02-20T21:07:52.550+00:00,2023-02-20T21:08:04.920+00:00,tutor,tutor,2,,-1.0,
,,,Which of the following could define the function. H:,2023-02-20T21:08:04.940+00:00,2023-02-20T21:08:09.190+00:00,tutor,tutor,2,,-1.0,
,,,So we know that,2023-02-20T21:08:10.850+00:00,2023-02-20T21:08:12.780+00:00,tutor,tutor,2,,-1.0,
,,,"H. Is an exponential function. So right off the bat you can cross out option Letter B, because we know that an exponential function. You're raising something to the power of X.",2023-02-20T21:08:14.910+00:00,2023-02-20T21:08:28.340+00:00,tutor,tutor,2,,-1.0,
,,,You can also cross out.,2023-02-20T21:08:29.350+00:00,2023-02-20T21:08:32.970+00:00,tutor,tutor,2,,-1.0,
,,,"See? As well, because that is not an exponential either. That is just a queue group function. So You' with I or D.",2023-02-20T21:08:34.080+00:00,2023-02-20T21:08:42.310+00:00,tutor,tutor,2,,-1.0,
,,,We know that the Y intercept of the function is D.,2023-02-20T21:08:47.380+00:00,2023-02-20T21:08:52.830+00:00,tutor,tutor,2,,-1.0,
,,,So basically the Y intercept means,2023-02-20T21:08:53.270+00:00,2023-02-20T21:08:56.260+00:00,tutor,tutor,2,,-1.0,
,,,the point of the function where X equals 0.,2023-02-20T21:08:56.340+00:00,2023-02-20T21:08:59.330+00:00,tutor,tutor,2,,-1.0,
,,,So what you can do is you can plug in 0,2023-02-20T21:08:59.580+00:00,2023-02-20T21:09:03.760+00:00,tutor,tutor,2,,-1.0,
,,,and find where that why intercept is. So if you were to plug 0 in for X,2023-02-20T21:09:04.230+00:00,2023-02-20T21:09:10.760+00:00,tutor,tutor,2,,-1.0,
,,,for a you get the Y intercept as negative 3.,2023-02-20T21:09:10.790+00:00,2023-02-20T21:09:15.650+00:00,tutor,tutor,2,,-1.0,
,,,That's not what the question is asking. The question is saying that the why this is d so? The answer for this question would have to be letter D. Because if you plug in 0 for X,2023-02-20T21:09:16.120+00:00,2023-02-20T21:09:26.180+00:00,tutor,tutor,2,,-1.0,
,,,in option d you would get the y intercept is d,2023-02-20T21:09:26.260+00:00,2023-02-20T21:09:33.560+00:00,tutor,tutor,2,,-1.0,
,,,"because anything raised to the 0 power is just one. So if you like, d times one.",2023-02-20T21:09:33.700+00:00,2023-02-20T21:09:37.950+00:00,tutor,tutor,2,,-1.0,
,,,So that's that would have to be the X. The Y intercept because X equals 0 at that point.,2023-02-20T21:09:39.060+00:00,2023-02-20T21:09:43.550+00:00,tutor,tutor,2,,-1.0,
,,,Does that make sense?,2023-02-20T21:09:46.450+00:00,2023-02-20T21:09:47.620+00:00,tutor,tutor,2,,-1.0,
,,,"Yes, thank you.",2023-02-20T21:09:48.160+00:00,2023-02-20T21:09:50.140+00:00,student,student B,2,,-1.0,
,,,Anyone else have another question.,2023-02-20T21:09:51.270+00:00,2023-02-20T21:09:53.280+00:00,tutor,tutor,2,,-1.0,
,,,Let me pull up the results of the last one really quick.,2023-02-20T21:10:30.390+00:00,2023-02-20T21:10:34.080+00:00,tutor,tutor,2,,-1.0,
,-1.0,1.0,"There was one that most people got wrong, and I don't think it went over that one, so i'll g0 0ver that one of the quick. But I've seen to find it really for once",2023-02-20T21:10:34.350+00:00,2023-02-20T21:10:42.940+00:00,tutor,tutor,3,,-1.0,
,,,this one. It's a lot of people got wrong.,2023-02-20T21:11:14.200+00:00,2023-02-20T21:11:18.450+00:00,tutor,tutor,3,,-1.0,
,,,"so it says, near the end of the Us. News or cable new show. The host invited us to respond to a poll on the show's website that asked, do you support the new Federal policy discuss during the show at the end of the show the host reported that 28% responded. Yes, and 70% responded No.",2023-02-20T21:11:20.730+00:00,2023-02-20T21:11:37.250+00:00,tutor,tutor,3,,-1.0,
,,,Which of the following best explains by results are unlikely to represent the sentiments of the population of the United States.,2023-02-20T21:11:37.250+00:00,2023-02-20T21:11:43.190+00:00,tutor,tutor,3,,-1.0,
,,,So Okay.,2023-02-20T21:11:44.170+00:00,2023-02-20T21:11:46.310+00:00,tutor,tutor,3,,-1.0,
,,,"I didn't even learn this from math class. I actually learned this from my Ap government class, but when a poll is taken, random sampling is the best way to get a",2023-02-20T21:11:46.830+00:00,2023-02-20T21:12:00.250+00:00,tutor,tutor,3,,-1.0,
,,,likely vision of what the people want and think. That is why I knew the answer to this question.,2023-02-20T21:12:00.510+00:00,2023-02-20T21:12:07.920+00:00,tutor,tutor,3,,-1.0,
,,,It's be those who respond to the poll. We're not a random sample of published in the United States.,2023-02-20T21:12:08.110+00:00,2023-02-20T21:12:14.570+00:00,tutor,tutor,3,,-1.0,
,,,"Yeah, that that's just kind of something that I picked up. It has nothing to do with the percentage percentages, because",2023-02-20T21:12:15.110+00:00,2023-02-20T21:12:22.570+00:00,tutor,tutor,3,,-1.0,
,,,"sorry. There, there's no such thing as a truly random sample.",2023-02-20T21:12:22.730+00:00,2023-02-20T21:12:26.190+00:00,student,student C,3,,-1.0,
,,,That is true. But that is the answer to the question.,2023-02-20T21:12:36.760+00:00,2023-02-20T21:12:40.250+00:00,tutor,tutor,3,,-1.0,
,,,So,2023-02-20T21:12:46.200+00:00,2023-02-20T21:12:47.040+00:00,tutor,tutor,3,,-1.0,
,,,"okay, does anyone else have any other questions?",2023-02-20T21:12:50.960+00:00,2023-02-20T21:12:53.320+00:00,tutor,tutor,3,,-1.0,
,,,"If not, I'll just do some more practice problems.",2023-02-20T21:12:55.220+00:00,2023-02-20T21:12:58.460+00:00,tutor,tutor,3,,-1.0,
,-1.0,1.0,"Okay, I'll just move on.",2023-02-20T21:13:02.840+00:00,2023-02-20T21:13:04.440+00:00,tutor,tutor,4,,-1.0,
,,,"Okay, i'm gonna give everyone a minute to to try out this problem, and then we can g0 0ver it together. You guys can direct message me your answers in the chat, and then i'll ask one of you to explain how you got to your answer, and then, if people are still confused, we will do a little question and answer.",2023-02-20T21:13:43.350+00:00,2023-02-20T21:14:00.950+00:00,tutor,tutor,4,,-1.0,
,,,"But yeah, once you solve this problem, you think you have the answer",2023-02-20T21:14:02.040+00:00,2023-02-20T21:14:05.420+00:00,tutor,tutor,4,,-1.0,
,,,"direct message me in the chat, and I can g0 0ver it.",2023-02-20T21:14:05.560+00:00,2023-02-20T21:14:08.620+00:00,tutor,tutor,4,,-1.0,
,,,"Okay, how about",2023-02-20T21:16:21.040+00:00,2023-02-20T21:16:23.130+00:00,tutor,tutor,4,,-1.0,
,,,"[STUDENT_3]? Can you explain to me your process for how you would, how you got to the answer, and I will write down what you tell me to write down.",2023-02-20T21:16:25.160+00:00,2023-02-20T21:16:33.280+00:00,tutor,tutor,4,,-1.0,
,,,"So the function says that it's h of 0. So you plug in 0 into the X,",2023-02-20T21:16:35.220+00:00,2023-02-20T21:16:42.770+00:00,student,student D,4,,-1.0,
,,,"and so you put you have, and then you solve G of",2023-02-20T21:16:44.460+00:00,2023-02-20T21:16:48.710+00:00,student,student D,4,,-1.0,
,,,X. The vice probably in 0 into the functions.,2023-02-20T21:16:48.950+00:00,2023-02-20T21:16:53.950+00:00,student,student D,4,,-1.0,
,,,S0 2 times 0 is 0 minus one is one. So G of x equals negative one.,2023-02-20T21:16:54.150+00:00,2023-02-20T21:17:02.270+00:00,student,student D,4,,-1.0,
,,,Then you plug that in in the equation the function of G. Of X. S0 0ne minus negative one.,2023-02-20T21:17:02.820+00:00,2023-02-20T21:17:10.660+00:00,student,student D,4,,-1.0,
,,,"it's the same as one plus one, which is 2",2023-02-20T21:17:10.740+00:00,2023-02-20T21:17:13.550+00:00,student,student D,4,,-1.0,
,,,perfect.,2023-02-20T21:17:14.600+00:00,2023-02-20T21:17:15.870+00:00,tutor,tutor,4,,-1.0,
,,,That was very good. Okay. does everyone kinda understand that,2023-02-20T21:17:17.840+00:00,2023-02-20T21:17:21.490+00:00,tutor,tutor,4,,-1.0,
,,,a common mistake we might make is instead of solving for G of 0. First they would plug just the function.,2023-02-20T21:17:21.980+00:00,2023-02-20T21:17:31.150+00:00,tutor,tutor,4,,-1.0,
,,,Do you have X in for the bottom one? So they do like one minus 2 x minus one.,2023-02-20T21:17:31.310+00:00,2023-02-20T21:17:36.310+00:00,tutor,tutor,4,,-1.0,
,,,But you should.,2023-02-20T21:17:36.990+00:00,2023-02-20T21:17:39.370+00:00,tutor,tutor,4,,-1.0,
,,,Everyone kind of got that,2023-02-20T21:18:01.410+00:00,2023-02-20T21:18:02.660+00:00,tutor,tutor,4,,-1.0,
,,,Someone just joined.,2023-02-20T21:18:08.940+00:00,2023-02-20T21:18:10.200+00:00,tutor,tutor,4,,-1.0,
,-1.0,1.0,"Okay, Well, let's just g0 0n to the next question.",2023-02-20T21:18:16.230+00:00,2023-02-20T21:18:19.660+00:00,tutor,tutor,5,,-1.0,
,,,Okay.,2023-02-20T21:18:32.870+00:00,2023-02-20T21:18:33.600+00:00,tutor,tutor,5,,-1.0,
,,,"Hey, guys, try this one out",2023-02-20T21:18:34.290+00:00,2023-02-20T21:18:36.250+00:00,tutor,tutor,5,,-1.0,
,,,and then look over it. Do the same thing. You can message me in that in the chat once you got it all figured out.,2023-02-20T21:18:36.280+00:00,2023-02-20T21:18:42.820+00:00,tutor,tutor,5,,-1.0,
,,,"Okay, cool, [STUDENT_5], Can you explain to me how you went about solving this problem?",2023-02-20T21:21:07.120+00:00,2023-02-20T21:21:11.810+00:00,tutor,tutor,5,,-1.0,
,,,Yeah. So,2023-02-20T21:21:13.870+00:00,2023-02-20T21:21:15.290+00:00,student,student B,5,,-1.0,
,,,"basically, I was looking for",2023-02-20T21:21:15.710+00:00,2023-02-20T21:21:18.660+00:00,student,student B,5,,-1.0,
,,,where the top line and the bottom line,2023-02-20T21:21:19.160+00:00,2023-02-20T21:21:23.140+00:00,student,student B,5,,-1.0,
,,,add it up t0 0.,2023-02-20T21:21:23.230+00:00,2023-02-20T21:21:24.980+00:00,student,student B,5,,-1.0,
,,,So when you g0 0ver,2023-02-20T21:21:25.080+00:00,2023-02-20T21:21:28.310+00:00,student,student B,5,,-1.0,
,,,to negative 2 0n the x-axis.,2023-02-20T21:21:28.330+00:00,2023-02-20T21:21:30.970+00:00,student,student B,5,,-1.0,
,,,the point that lines up on the,2023-02-20T21:21:31.310+00:00,2023-02-20T21:21:34.360+00:00,student,student B,5,,-1.0,
,,,F and the g when you add those points. The why on those points it adds up t0 2,2023-02-20T21:21:34.850+00:00,2023-02-20T21:21:41.970+00:00,student,student B,5,,-1.0,
,,,perfect.,2023-02-20T21:21:42.370+00:00,2023-02-20T21:21:43.240+00:00,tutor,tutor,5,,-1.0,
,,,"So yeah, exactly what you're saying. You're looking for the point where the 2 graphs were the y values",2023-02-20T21:21:43.270+00:00,2023-02-20T21:21:49.820+00:00,tutor,tutor,5,,-1.0,
,,,add up t0 0. So what you can do,2023-02-20T21:21:50.080+00:00,2023-02-20T21:21:55.460+00:00,tutor,tutor,5,,-1.0,
,,,"is you can look at the answers to the question, and go to like the x-values, because that's what it's asking. So like a x equals negative 3. You go to negative 3, both of the y values of the function equal negative one. Now negative one plus negative, one equals negative 2,",2023-02-20T21:21:55.600+00:00,2023-02-20T21:22:10.570+00:00,tutor,tutor,5,,-1.0,
,,,which is not 0. So you can automatically cross out a,2023-02-20T21:22:10.760+00:00,2023-02-20T21:22:14.110+00:00,tutor,tutor,5,,-1.0,
,,,and the same thing for negative one.,2023-02-20T21:22:14.230+00:00,2023-02-20T21:22:16.690+00:00,tutor,tutor,5,,-1.0,
,,,"They're both add up to negative 2, so you can cross that C as well",2023-02-20T21:22:16.710+00:00,2023-02-20T21:22:20.040+00:00,tutor,tutor,5,,-1.0,
,,,at Point 0. Nope.,2023-02-20T21:22:22.270+00:00,2023-02-20T21:22:25.050+00:00,tutor,tutor,5,,-1.0,
,,,"The one function is 2, and the other function is",2023-02-20T21:22:25.790+00:00,2023-02-20T21:22:29.830+00:00,tutor,tutor,5,,-1.0,
,,,"a big negative number, so that won't equal 0 as well.",2023-02-20T21:22:29.970+00:00,2023-02-20T21:22:33.780+00:00,tutor,tutor,5,,-1.0,
,,,"So you look to negative 2 y on f of x equals negative 2, and the Y on G of x equals 2 negative 2 plus 2 equals 0. So the answer is, be, x equals negative 2.",2023-02-20T21:22:34.110+00:00,2023-02-20T21:22:47.100+00:00,tutor,tutor,5,,-1.0,
,,,Very good.,2023-02-20T21:22:47.770+00:00,2023-02-20T21:22:48.710+00:00,tutor,tutor,5,,-1.0,
,,,Does that make sense to everyone who might have gotten that one wrong,2023-02-20T21:22:49.720+00:00,2023-02-20T21:22:52.740+00:00,tutor,tutor,5,,-1.0,
,,,cool.,2023-02-20T21:23:01.210+00:00,2023-02-20T21:23:01.830+00:00,tutor,tutor,5,,-1.0,
,,,Another thing,2023-02-20T21:23:02.580+00:00,2023-02-20T21:23:05.120+00:00,tutor,tutor,5,,-1.0,
,,,"that to keep in mind is, since these points are like the same value. You can kinda like think about it in your head. Logically, if you have no clue how to solve the question, you know that it can't be both of the answers.",2023-02-20T21:23:05.420+00:00,2023-02-20T21:23:19.870+00:00,tutor,tutor,5,,-1.0,
,,,"Do you know what I mean? So you could cross out both of them? Because even if you have no clue how to solve the problem, if they're giving you the same value, you can't circle 2 answers, so you kind of know it. It can't be both, and you can cross the math. If that makes sense, that's like another tip you can use on the it if you have no clue how to do the problem.",2023-02-20T21:23:19.870+00:00,2023-02-20T21:23:38.470+00:00,tutor,tutor,5,,-1.0,
,,,If 2 0f the answers are the same.,2023-02-20T21:23:38.470+00:00,2023-02-20T21:23:40.700+00:00,tutor,tutor,5,,-1.0,
,,,"You can automatically cross them out, because there's no way you can circle. 2 answers for one question.",2023-02-20T21:23:41.230+00:00,2023-02-20T21:23:47.680+00:00,tutor,tutor,5,,-1.0,
,,,That's kind of a little,2023-02-20T21:23:48.080+00:00,2023-02-20T21:23:49.370+00:00,tutor,tutor,5,,-1.0,
,,,tip to help you out.,2023-02-20T21:23:50.370+00:00,2023-02-20T21:23:52.050+00:00,tutor,tutor,5,,-1.0,
,,1.0,"Okay, so it's about 20 min. If you guys have any other questions that are topics that you'd like to review next time you can let me know either. Now, at the end of the session I'm pretty sure. Next time there's no practice test, and it's just",2023-02-20T21:23:53.390+00:00,2023-02-20T21:24:09.930+00:00,tutor,tutor,6,,,
,,,these kind of sorry I just not to my drink these kind of questions where we're working through them together.,2023-02-20T21:24:10.070+00:00,2023-02-20T21:24:17.650+00:00,tutor,tutor,6,,,
,,,"So yeah, at the end of the session.",2023-02-20T21:24:17.680+00:00,2023-02-20T21:24:19.820+00:00,tutor,tutor,6,,,
,,,"Oops, I just muted myself. Let me know what you guys would like to work on, but for now we are going to go. Take the a. 4 practices with a calculator.",2023-02-20T21:24:20.850+00:00,2023-02-20T21:24:29.040+00:00,tutor,tutor,6,,,
,,,and then afterwards we will review our answers.,2023-02-20T21:24:29.220+00:00,2023-02-20T21:24:32.650+00:00,tutor,tutor,6,,,
,,,"So I will g0 0pen that for you guys, and then I will start a 20 min timer.",2023-02-20T21:24:32.710+00:00,2023-02-20T21:24:39.710+00:00,tutor,tutor,6,,,
,,,and you guys can get working. So let me pull that up really quick.,2023-02-20T21:24:40.000+00:00,2023-02-20T21:24:43.500+00:00,tutor,tutor,6,,,
,,,"Okay, guys, If everyone is getting there, i'll give you guys a minute to get to the practice test. Then I will start the timer, and you'll have 20 min to work on it. You're allowed to use a calculator.",2023-02-20T21:25:36.880+00:00,2023-02-20T21:25:48.780+00:00,tutor,tutor,6,,,
,,,and after we will review,2023-02-20T21:25:48.930+00:00,2023-02-20T21:25:50.710+00:00,tutor,tutor,6,,,
,,,"starting the time, or now you have 20 min, and i'll give you a warning before",2023-02-20T21:26:12.180+00:00,2023-02-20T21:26:17.530+00:00,tutor,tutor,6,,,
,,,good luck.,2023-02-20T21:26:20.420+00:00,2023-02-20T21:26:21.370+00:00,tutor,tutor,6,,,
,,,You guys have about 5 min left.,2023-02-20T21:41:38.310+00:00,2023-02-20T21:41:40.430+00:00,tutor,tutor,6,,,
,,,"Okay, Guys time's up. If you're not quite finished, make an educated guess on the last few that you have and submit it so we can g0 0ver it.",2023-02-20T21:46:25.080+00:00,2023-02-20T21:46:33.910+00:00,tutor,tutor,6,,,
,,,Yup. We can g0 0ver 33 and 36. Let me pull them up and we can get started.,2023-02-20T21:47:33.900+00:00,2023-02-20T21:47:40.330+00:00,tutor,tutor,6,,,
,,,Okay.,2023-02-20T21:48:08.360+00:00,2023-02-20T21:48:09.160+00:00,tutor,tutor,6,,,
,,,so,2023-02-20T21:48:09.910+00:00,2023-02-20T21:48:10.710+00:00,tutor,tutor,6,,,
,30.0,1.0,number 30,2023-02-20T21:48:11.510+00:00,2023-02-20T21:48:12.880+00:00,tutor,tutor,7,,30.0,
,,,"the scattered. Pop the scatterpot above shows a company's, ice cream, sales, d, and dollars, and a high temperature T in degrees Celsius on 12 different days. A line up best fit for the data is also shop. Which of the following could be an equation of the line of best fit.",2023-02-20T21:48:16.670+00:00,2023-02-20T21:48:31.040+00:00,tutor,tutor,7,,30.0,
,,,"So for this question, specifically, you're not given the line of best that you have to determine it. You're not given a table of points, so everything that you're doing is going to be an approximate. So you kind of want to choose like the closest answer to what you do.",2023-02-20T21:48:31.210+00:00,2023-02-20T21:48:47.910+00:00,tutor,tutor,7,,30.0,
,,,So let me get to annotate out.,2023-02-20T21:48:48.310+00:00,2023-02-20T21:48:50.470+00:00,tutor,tutor,7,,30.0,
,,,"So first thing you're gonna want to do is determine the slope of the lot of best fit. But you're not given any points, so what I would do is choose 2 points that are like",2023-02-20T21:48:50.630+00:00,2023-02-20T21:49:01.780+00:00,tutor,tutor,7,,30.0,
,,,"almost at a point, and like approximate it. So I used",2023-02-20T21:49:01.930+00:00,2023-02-20T21:49:07.760+00:00,tutor,tutor,7,,30.0,
,,,"the 822 point right here. Oh, that was a bad line that point around there, and then I used",2023-02-20T21:49:07.790+00:00,2023-02-20T21:49:18.850+00:00,tutor,tutor,7,,30.0,
,,,"this point at the end here, which I said was about 450 and 11, so so is rise over on. So what I did is",2023-02-20T21:49:18.910+00:00,2023-02-20T21:49:27.920+00:00,tutor,tutor,7,,30.0,
,,,800,2023-02-20T21:49:27.970+00:00,2023-02-20T21:49:29.690+00:00,tutor,tutor,7,,30.0,
,,,"minus 450,",2023-02-20T21:49:30.090+00:00,2023-02-20T21:49:32.940+00:00,tutor,tutor,7,,30.0,
,,,"over 22 minus 11,",2023-02-20T21:49:33.430+00:00,2023-02-20T21:49:35.800+00:00,tutor,tutor,7,,30.0,
,,,and that gave me approximately 32 as a slope. So you can cross out a. And B. Because there is n0 0ne of 32. But there is a slope of 33 that's the closest. You're going to get so a and B. Cannot be the answer.,2023-02-20T21:49:36.890+00:00,2023-02-20T21:49:49.960+00:00,tutor,tutor,7,,30.0,
,,,"Now for the second part of the question. You have to determine what the why intercept is going to be looking at the graph, you would think it would be close t0 300. But you have to use a point",2023-02-20T21:49:50.270+00:00,2023-02-20T21:50:05.770+00:00,tutor,tutor,7,,30.0,
,,,to determine that so you can use the equation,2023-02-20T21:50:05.820+00:00,2023-02-20T21:50:13.350+00:00,tutor,tutor,7,,30.0,
,,,so it's D equals,2023-02-20T21:50:17.260+00:00,2023-02-20T21:50:21.300+00:00,tutor,tutor,7,,30.0,
,,,33 x,2023-02-20T21:50:22.970+00:00,2023-02-20T21:50:25.800+00:00,tutor,tutor,7,,30.0,
,,,plus b.,2023-02-20T21:50:25.940+00:00,2023-02-20T21:50:27.280+00:00,tutor,tutor,7,,30.0,
,,,"and then you can take one of the points that you use previously and plug them in for the D. And X to solve for B. So i'm going to use the 800 point that I use earlier, so d would be 800, because that's the y value equals 33",2023-02-20T21:50:27.470+00:00,2023-02-20T21:50:45.210+00:00,tutor,tutor,7,,30.0,
,,,"times 22, plus b.",2023-02-20T21:50:45.400+00:00,2023-02-20T21:50:49.030+00:00,tutor,tutor,7,,30.0,
,,,And you subtract the,2023-02-20T21:50:49.300+00:00,2023-02-20T21:50:52.790+00:00,tutor,tutor,7,,30.0,
,,,"I my calculator with me, but that gave me a little bit above 84, but not nowhere near close t0 300.",2023-02-20T21:50:53.120+00:00,2023-02-20T21:51:01.870+00:00,tutor,tutor,7,,30.0,
,,,"So we are, of course, a and B. So approximately. It would be D for the line of best fit if you had a data table that gave you that the exact points",2023-02-20T21:51:02.600+00:00,2023-02-20T21:51:12.650+00:00,tutor,tutor,7,,30.0,
,,,"that would be more helpful. But since you're not given that, you kind of have to use approximate.",2023-02-20T21:51:12.800+00:00,2023-02-20T21:51:17.470+00:00,tutor,tutor,7,,30.0,
,,,But that's how you kind of go about solving that problem. Does that make sense?,2023-02-20T21:51:18.770+00:00,2023-02-20T21:51:22.600+00:00,tutor,tutor,7,,30.0,
,33.0,1.0,"Okay, Cool. let's g0 0ver 33,",2023-02-20T21:51:27.130+00:00,2023-02-20T21:51:31.270+00:00,tutor,tutor,8,,33.0,
,,,33.,2023-02-20T21:51:38.620+00:00,2023-02-20T21:51:39.220+00:00,tutor,tutor,8,,33.0,
,,,Okay. So 433.,2023-02-20T21:51:40.230+00:00,2023-02-20T21:51:44.730+00:00,tutor,tutor,8,,33.0,
,,,"It gives you a table with blood type, and the recent factor plus for negative.",2023-02-20T21:51:45.820+00:00,2023-02-20T21:51:50.230+00:00,tutor,tutor,8,,33.0,
,,,"It says that human blood type can be classified int0 4 common blood types, a, B, a, B, and O. It is also characterized by the presence of positive or absence negative of the recess factor. The table above shows the distribution of blood, type",2023-02-20T21:51:50.900+00:00,2023-02-20T21:52:06.660+00:00,tutor,tutor,8,,33.0,
,,,and recess factor for a group of people. If one of these people who is recess negative is chosen at random. The probability of the person has blood. I. B is one-nine. What is the value of X.,2023-02-20T21:52:06.660+00:00,2023-02-20T21:52:18.580+00:00,tutor,tutor,8,,33.0,
,,,So let me just look at the chat.,2023-02-20T21:52:18.880+00:00,2023-02-20T21:52:20.200+00:00,tutor,tutor,8,,33.0,
,,,Yeah.,2023-02-20T21:52:23.080+00:00,2023-02-20T21:52:24.540+00:00,tutor,tutor,8,,33.0,
,,,"let me just do this problem, and then i'll come back to it because it kind of just read it all through. But I will go back t0 30 in just 1 s.",2023-02-20T21:52:24.960+00:00,2023-02-20T21:52:31.070+00:00,tutor,tutor,8,,33.0,
,,,So to solve for X. You know that,2023-02-20T21:52:31.140+00:00,2023-02-20T21:52:36.510+00:00,tutor,tutor,8,,33.0,
,,,it gives you the factor for the If you're choosing one person at whose resus negative at random.,2023-02-20T21:52:37.830+00:00,2023-02-20T21:52:44.500+00:00,tutor,tutor,8,,33.0,
,,,"It is one ninth or sorry if one of these people who is resist negative is chosen at random. What is the probability? The probability that the person has a blood type. B is 1 9,",2023-02-20T21:52:44.540+00:00,2023-02-20T21:52:57.030+00:00,tutor,tutor,8,,33.0,
,,,so you kind of have to do.,2023-02-20T21:52:57.540+00:00,2023-02-20T21:53:00.520+00:00,tutor,tutor,8,,33.0,
,,,"You have to determine the total value because you're not given the total value in order to do probability so. All of these numbers here together added up, will be the denominator in your probability.",2023-02-20T21:53:00.670+00:00,2023-02-20T21:53:12.360+00:00,tutor,tutor,8,,33.0,
,,,So that gives us,2023-02-20T21:53:13.130+00:00,2023-02-20T21:53:15.540+00:00,tutor,tutor,8,,33.0,
,,,"10, because 7 plus 2, plus one is 10,",2023-02-20T21:53:16.240+00:00,2023-02-20T21:53:19.070+00:00,tutor,tutor,8,,33.0,
,,,10 plus x.,2023-02-20T21:53:19.330+00:00,2023-02-20T21:53:21.720+00:00,tutor,tutor,8,,33.0,
,,,and on the top you are looking for the the probability of B specifically so. It would be a 2.,2023-02-20T21:53:22.580+00:00,2023-02-20T21:53:29.560+00:00,tutor,tutor,8,,33.0,
,,,"She put it 2, and you can set up that proportion equal t0 0ne over 9, because we know that probability is just the fraction",2023-02-20T21:53:29.740+00:00,2023-02-20T21:53:38.250+00:00,tutor,tutor,8,,33.0,
,,,the partial over the total.,2023-02-20T21:53:38.310+00:00,2023-02-20T21:53:40.250+00:00,tutor,tutor,8,,33.0,
,,,"Then what you can d0 0nce you set up, the proportion is cross, multiply, so you get 18 equals 10 plus x. Then you should track 10 from both sides. You get X equals 8",2023-02-20T21:53:40.910+00:00,2023-02-20T21:53:52.850+00:00,tutor,tutor,8,,33.0,
,,,oops.,2023-02-20T21:53:53.240+00:00,2023-02-20T21:53:54.110+00:00,tutor,tutor,8,,33.0,
,,,right?,2023-02-20T21:53:56.060+00:00,2023-02-20T21:53:56.630+00:00,tutor,tutor,8,,33.0,
,,,"But yeah, basically, to solve for X, you just have to find the total number by adding up all of the negatives.",2023-02-20T21:53:58.240+00:00,2023-02-20T21:54:05.120+00:00,tutor,tutor,8,,33.0,
